#{"t_start": 1695760609.580446, "env_id": null}
r,l,t
9.019608,60,3349.94279
6.666667,58,3351.235213
9.019608,67,3352.719922
6.470589,57,3354.031271
8.627451,65,3355.537152
9.215687,60,3356.850412
7.647059,65,3358.266295
8.431373,56,3359.499282
7.254902,63,3360.883124
8.039216,62,3391.733145
7.843137,56,3392.68913
9.215687,63,3393.917031
8.235294,56,3395.166115
9.019608,63,3396.546164
6.078432,58,3397.80049
9.411765,70,3399.413095
8.431373,67,3400.937042
5.686275,44,3401.902639
5.882353,56,3403.201368
8.039216,65,3404.632626
7.254902,62,3406.034784
9.019608,59,3407.383496
7.450981,61,3408.766738
9.803922,70,3410.408313
6.078432,49,3411.507306
8.431373,64,3442.47197
8.235294,57,3443.434966
8.235294,63,3444.510444
7.254902,64,3445.685782
8.039216,69,3447.008947
4.509804,47,3447.910683
8.235294,61,3449.125303
7.647059,63,3450.586069
8.823529,64,3452.081479
9.803922,61,3453.500804
9.215687,68,3455.076836
9.411765,64,3456.646503
6.27451,53,3457.810812
7.647059,54,3458.992268
8.627451,56,3460.273321
9.803922,65,3461.77266
7.843137,65,3463.297963
9.803922,68,3494.060291
8.039216,56,3494.977893
6.666667,52,3495.938725
6.470589,59,3497.02699
8.235294,58,3498.107695
8.235294,65,3499.396479
9.019608,64,3500.821298
6.666667,52,3501.996583
7.843137,52,3503.181707
6.470589,50,3504.326193
7.254902,62,3505.76351
9.803922,65,3507.307264
9.803922,67,3508.800646
7.647059,61,3510.203681
6.078432,58,3511.509278
8.431373,56,3512.795066
7.843137,53,3514.046888
9.803922,64,3544.932496
4.705883,45,3545.689988
6.078432,49,3546.562901
9.019608,59,3547.627023
9.607843,71,3548.957422
7.843137,62,3550.187226
8.627451,59,3551.483353
7.647059,58,3552.770953
7.254902,53,3553.950009
7.843137,55,3555.211804
9.803922,60,3556.59802
9.607843,68,3558.157861
7.647059,55,3559.536344
7.843137,58,3560.802199
9.411765,62,3562.244763
9.215687,67,3563.771433
8.235294,55,3564.991503
9.607843,69,3595.967116
8.235294,58,3596.952753
8.235294,67,3598.145238
7.843137,57,3599.210306
5.490196,48,3600.10359
9.803922,65,3601.463204
5.686275,44,3602.451455
8.627451,65,3603.941443
9.803922,65,3605.446043
7.647059,58,3606.777231
6.27451,49,3607.870549
9.019608,59,3609.258213
9.019608,60,3610.665445
9.411765,69,3612.22745
9.019608,66,3613.728867
9.019608,63,3615.097579
8.627451,65,3646.28278
6.666667,53,3647.21834
9.019608,60,3648.266683
7.254902,63,3649.397651
9.411765,61,3650.543432
6.862745,55,3651.606062
8.431373,55,3652.747531
9.019608,59,3654.112027
6.078432,58,3655.439918
6.862745,54,3656.671737
9.803922,65,3658.134796
9.411765,62,3659.630147
8.627451,70,3661.15773
8.627451,62,3662.58189
7.450981,52,3663.720051
9.607843,61,3665.071612
7.843137,52,3666.259098
8.039216,56,3697.489877
6.862745,50,3698.355569
7.450981,64,3699.445178
9.411765,70,3700.848292
4.901961,41,3701.742378
8.431373,61,3703.068437
9.215687,62,3704.436182
9.019608,59,3705.774067
9.803922,65,3707.232311
7.254902,51,3708.360753
7.058824,57,3709.637021
9.803922,65,3711.123429
5.09804,44,3712.17184
4.509804,38,3713.008885
9.607843,59,3714.399435
9.411765,61,3715.730109
8.039216,54,3716.933407
9.803922,69,3718.45725
7.450981,63,3749.311406
8.039216,57,3750.282719
8.823529,58,3751.285809
8.235294,58,3752.355712
8.823529,64,3753.538648
9.215687,58,3754.710361
7.450981,57,3756.0148
6.078432,47,3757.064705
7.647059,57,3758.382479
7.647059,58,3759.761017
7.647059,53,3760.953277
8.431373,56,3762.310074
7.843137,62,3763.669291
8.235294,65,3765.17343
7.647059,51,3766.311371
7.647059,53,3767.512768
6.666667,46,3768.556626
9.215687,59,3799.675886
5.882353,51,3800.562165
6.666667,49,3801.410624
6.666667,49,3802.312453
9.411765,67,3803.543207
9.607843,60,3804.717615
8.039216,58,3805.877798
9.411765,59,3807.206859
7.843137,56,3808.508265
9.411765,61,3809.915263
7.843137,52,3811.095666
9.019608,61,3812.529224
8.627451,61,3813.966792
9.215687,61,3815.355763
9.607843,60,3816.709313
9.411765,65,3818.242628
7.647059,54,3819.448708
9.019608,69,3821.000631
9.215687,62,3851.70058
7.843137,53,3852.593303
9.019608,67,3853.812219
8.823529,58,3854.89198
7.647059,63,3856.089532
7.254902,52,3857.109183
9.411765,63,3858.472034
7.058824,60,3859.799
6.862745,52,3860.99792
8.823529,62,3862.508194
8.431373,60,3863.862346
7.647059,56,3865.106052
9.019608,60,3866.50771
9.607843,62,3867.879894
8.039216,57,3869.173414
8.627451,60,3870.531311
7.058824,50,3871.660217
7.450981,61,3902.381834
8.823529,62,3903.451339
8.431373,67,3904.643837
8.431373,63,3905.822696
9.215687,63,3907.049138
6.078432,52,3908.193985
9.411765,59,3909.533499
6.666667,56,3910.858365
5.09804,51,3912.067222
9.215687,59,3913.401273
8.235294,56,3914.643152
9.411765,59,3916.002935
8.235294,54,3917.228885
6.666667,46,3918.267428
8.627451,57,3919.648875
9.019608,69,3921.166802
8.431373,62,3922.591401
6.470589,63,3953.400797
9.019608,58,3954.378731
9.803922,65,3955.539466
8.431373,56,3956.589768
7.843137,63,3957.769129
8.039216,68,3959.106458
8.823529,62,3960.510018
8.235294,56,3961.808049
9.607843,65,3963.318585
8.431373,58,3964.643938
6.862745,54,3965.947008
9.411765,68,3967.449362
7.843137,63,3968.850128
6.666667,53,3970.08603
9.215687,61,3971.456812
5.686275,47,3972.490545
8.431373,59,4003.539695
6.666667,54,4004.510154
8.039216,56,4005.48549
6.27451,52,4006.436971
8.039216,56,4007.496254
6.27451,51,4008.485101
9.607843,69,4009.962579
4.705883,46,4011.016135
8.235294,68,4012.595137
9.803922,65,4014.113401
8.627451,59,4015.483704
4.705883,46,4016.552422
8.431373,54,4017.830426
8.039216,64,4019.259939
9.411765,70,4020.83163
5.686275,46,4021.873428
8.823529,61,4023.303385
8.039216,59,4024.652184
9.411765,59,4055.65193
8.823529,59,4056.688157
9.803922,70,4057.953374
7.450981,54,4058.958467
8.823529,57,4060.065127
9.607843,64,4061.485042
7.843137,56,4062.827933
9.019608,67,4064.354241
7.058824,56,4065.616889
6.27451,57,4066.91753
8.235294,56,4068.2003
8.627451,63,4069.723774
7.058824,53,4071.048224
8.039216,59,4072.355218
8.627451,57,4073.617289
8.823529,61,4075.016991
7.843137,59,4076.372259
5.686275,49,4106.813441
9.411765,65,4107.919452
8.039216,56,4108.913007
4.901961,53,4109.891882
9.019608,67,4111.167936
7.450981,62,4112.406031
9.411765,61,4113.680679
8.235294,65,4115.240102
9.607843,65,4116.752923
5.686275,56,4118.080305
8.627451,61,4119.496304
8.235294,59,4120.903053
9.607843,70,4122.457026
8.431373,57,4123.70892
6.470589,54,4124.866774
8.039216,60,4126.22497
9.019608,61,4157.435234
4.313725,48,4158.255769
5.882353,49,4159.068218
6.078432,51,4160.006436
9.411765,61,4161.304877
9.803922,65,4162.845833
8.823529,68,4164.359153
6.078432,50,4165.466888
9.215687,60,4166.887341
8.235294,61,4168.2773
9.411765,68,4169.85375
8.235294,61,4171.198192
9.607843,69,4172.728621
8.431373,57,4174.065197
4.117647,38,4174.912875
4.901961,46,4175.958827
7.254902,56,4177.189138
7.450981,64,4178.69829
9.215687,59,4209.349515
8.235294,56,4210.289151
9.803922,63,4211.420932
9.019608,60,4212.527565
9.019608,69,4213.839486
8.823529,58,4214.980358
8.823529,60,4216.262604
6.862745,58,4217.566962
9.411765,69,4219.154979
9.019608,57,4220.463949
8.627451,68,4222.040898
8.039216,55,4223.27713
6.862745,50,4224.390319
9.215687,59,4225.722287
6.666667,50,4226.855223
7.647059,52,4228.148326
6.470589,60,4229.483643
7.450981,60,4260.322366
8.431373,55,4261.250141
5.294118,54,4262.316179
8.235294,61,4263.488374
8.235294,56,4264.585565
7.843137,56,4265.713995
8.039216,66,4267.226253
8.627451,58,4268.566444
9.803922,62,4270.001444
9.607843,63,4271.445183
7.647059,54,4272.67491
5.490196,44,4273.687645
7.843137,65,4275.242806
6.666667,61,4276.608685
8.235294,57,4277.883744
8.039216,66,4279.400515
7.058824,63,4280.783516
7.450981,55,4311.375776
6.862745,46,4312.132023
8.039216,53,4313.051293
8.823529,63,4314.205928
7.450981,57,4315.283807
9.607843,60,4316.447344
7.843137,69,4317.891856
8.823529,69,4319.49815
8.823529,59,4320.825246
9.607843,62,4322.243341
8.235294,57,4323.533864
9.803922,65,4325.003853
9.607843,68,4326.593048
9.215687,60,4327.898776
6.27451,50,4329.082267
7.254902,53,4330.24241
9.215687,59,4331.55723
6.666667,47,4362.198066
6.27451,58,4363.214132
7.450981,55,4364.201502
9.607843,62,4365.32698
5.294118,47,4366.25952
5.294118,47,4367.228975
9.803922,65,4368.677139
7.450981,59,4370.006811
7.647059,55,4371.28612
8.235294,60,4372.743895
6.666667,53,4374.04027
9.215687,58,4375.297547
9.019608,64,4376.720634
7.843137,64,4378.133737
8.235294,56,4379.446167
8.039216,62,4380.840955
8.431373,66,4382.306994
7.843137,64,4413.227065
8.039216,58,4414.243449
8.235294,61,4415.40269
6.078432,52,4416.376371
9.607843,64,4417.603395
5.09804,45,4418.479696
9.215687,58,4419.653766
8.627451,60,4421.066683
9.215687,65,4422.537688
6.470589,58,4423.843411
6.078432,47,4424.925406
5.490196,52,4426.153833
5.686275,45,4427.201895
8.039216,63,4428.641209
5.882353,52,4429.840422
9.803922,65,4431.383674
6.078432,56,4432.628302
9.411765,64,4463.910956
7.450981,52,4464.802992
9.411765,66,4465.971027
8.431373,66,4467.141557
9.411765,60,4468.255344
8.823529,62,4469.528702
8.431373,66,4470.99796
9.215687,62,4472.376432
9.215687,63,4473.809696
9.607843,69,4475.445246
8.235294,54,4476.797295
8.431373,55,4478.012716
9.215687,59,4479.30846
8.039216,67,4480.818139
8.627451,62,4482.207294
6.27451,49,4483.27257
7.254902,56,4484.517485
6.666667,58,4515.471227
8.039216,63,4516.558293
9.411765,60,4517.629755
8.627451,55,4518.629878
9.803922,63,4519.829935
6.862745,51,4520.823504
8.431373,67,4522.300755
8.431373,58,4523.627351
9.411765,68,4525.202173
9.411765,61,4526.583809
9.411765,62,4528.035669
5.686275,47,4529.088749
9.607843,60,4530.452464
6.470589,51,4531.649802
8.627451,59,4532.98012
6.862745,53,4534.163123
8.627451,62,4535.573618
9.607843,71,4566.677756
8.039216,55,4567.619559
5.09804,46,4568.420789
8.627451,67,4569.639936
7.254902,52,4570.632991
8.431373,59,4571.766543
9.411765,69,4573.342656
8.823529,70,4574.925386
8.823529,71,4576.55539
9.215687,69,4578.153947
9.803922,65,4579.567161
7.450981,55,4580.833772
9.215687,69,4582.323809
7.647059,53,4583.503667
7.647059,68,4585.037289
7.058824,59,4586.442806
9.411765,61,4617.336056
8.039216,63,4618.42013
8.823529,64,4619.558418
9.411765,68,4620.781985
8.823529,60,4621.920248
9.803922,65,4623.323503
9.411765,72,4624.949397
8.823529,66,4626.44512
7.058824,61,4627.884196
8.235294,55,4629.133843
7.254902,58,4630.546734
9.019608,67,4632.011942
8.627451,67,4633.489476
7.058824,60,4634.829041
8.823529,58,4636.108153
6.862745,53,4637.320372
8.823529,66,4668.415452
8.823529,67,4669.566831
7.058824,60,4670.60703
8.627451,65,4671.798206
6.470589,58,4672.902487
8.039216,61,4674.139329
8.431373,54,4675.371358
7.450981,66,4676.878895
8.627451,57,4678.190355
8.431373,65,4679.68
8.627451,57,4680.985532
9.215687,64,4682.487447
8.039216,64,4683.879536
9.803922,62,4685.226325
9.215687,69,4686.750006
8.235294,59,4688.050519
9.215687,64,4719.052617
9.803922,68,4720.228997
9.803922,66,4721.398595
9.803922,65,4722.623746
8.823529,63,4724.003999
7.843137,53,4725.135775
8.431373,65,4726.597285
7.254902,64,4728.043798
9.803922,65,4729.487469
6.862745,61,4730.852834
5.882353,52,4732.022219
9.411765,61,4733.425547
8.823529,68,4734.987341
7.058824,63,4736.453752
8.235294,65,4737.875149
7.254902,54,4739.072817
9.607843,65,4770.135469
9.607843,69,4771.31139
8.235294,70,4772.526777
8.431373,66,4773.727621
6.862745,63,4774.945925
8.039216,64,4776.268553
7.843137,59,4777.619871
9.019608,68,4779.163638
7.843137,57,4780.471447
9.803922,65,4781.941212
7.254902,62,4783.341156
9.607843,60,4784.686015
5.490196,52,4785.908993
8.039216,65,4787.425574
8.431373,65,4788.84927
9.019608,63,4790.248028
9.607843,69,4821.179919
8.039216,67,4822.313257
9.411765,70,4823.668815
8.039216,63,4825.030904
8.823529,63,4826.401075
8.039216,63,4827.790006
6.666667,49,4828.888571
7.450981,64,4830.325175
9.803922,65,4831.770445
8.235294,67,4833.305289
9.803922,65,4834.758663
6.078432,48,4835.803144
9.411765,62,4837.186191
7.254902,62,4838.64404
9.215687,61,4840.020602
5.490196,53,4841.215295
5.882353,57,4872.065174
7.450981,64,4873.164133
7.254902,62,4874.286135
8.431373,68,4875.514229
7.647059,65,4876.806509
9.215687,70,4878.23385
6.27451,60,4879.570813
8.235294,56,4880.861393
9.803922,60,4882.239521
6.862745,54,4883.458174
8.431373,56,4884.732695
8.627451,70,4886.362803
9.803922,60,4887.702721
6.666667,56,4888.962064
9.803922,66,4890.423009
9.411765,68,4891.92376
5.294118,51,4922.74379
5.294118,55,4923.695138
7.647059,65,4924.829244
7.254902,60,4925.907207
9.215687,61,4927.060639
8.627451,65,4928.327324
5.686275,55,4929.500997
7.450981,66,4930.99566
8.235294,59,4932.365089
9.215687,60,4933.73339
7.058824,60,4935.14212
9.215687,62,4936.515472
9.607843,65,4938.018272
5.09804,50,4939.127403
9.411765,70,4940.65727
7.254902,57,4941.966973
8.431373,68,4943.452907
7.450981,53,4974.11997
9.215687,68,4975.250165
7.843137,63,4976.366322
6.470589,48,4977.253096
8.235294,66,4978.581336
7.647059,63,4979.983319
9.019608,69,4981.516671
8.823529,60,4982.867533
9.411765,62,4984.305746
6.470589,60,4985.760679
9.215687,66,4987.198645
7.254902,58,4988.468614
7.647059,54,4989.658742
9.607843,61,4991.081008
8.431373,66,4992.533754
7.450981,61,4993.899838
7.058824,59,5024.758517
7.843137,56,5025.71361
9.019608,66,5026.870989
9.607843,59,5028.090827
8.039216,60,5029.397597
9.215687,64,5030.812419
9.607843,69,5032.350403
9.411765,60,5033.693096
9.803922,64,5035.139891
9.411765,69,5036.678674
6.862745,51,5037.818999
8.039216,65,5039.313698
7.647059,52,5040.525327
9.215687,70,5042.076345
8.039216,64,5043.532518
7.254902,63,5044.906655
8.039216,63,5075.912239
5.294118,53,5076.84286
8.627451,59,5077.873004
6.470589,51,5078.78402
8.431373,63,5079.943857
7.254902,62,5081.132006
9.803922,61,5082.353832
6.666667,54,5083.608342
9.803922,65,5085.089344
9.411765,68,5086.678117
4.901961,50,5087.833699
7.254902,59,5089.296175
7.843137,53,5090.474073
8.627451,62,5091.862488
8.823529,68,5093.407444
7.843137,58,5094.698992
6.27451,55,5095.933968
8.039216,67,5126.988049
8.235294,66,5128.123827
7.450981,58,5129.141012
7.058824,47,5130.001575
9.019608,69,5131.319926
9.411765,62,5132.513393
9.019608,68,5134.064027
6.666667,58,5135.421445
7.254902,52,5136.648035
9.607843,68,5138.331301
6.27451,57,5139.60806
9.215687,60,5140.934162
9.803922,64,5142.416485
7.647059,64,5143.821902
9.803922,61,5145.20697
9.607843,60,5146.574555
9.019608,58,5147.84565
8.431373,55,5178.469097
7.843137,65,5179.572922
7.647059,56,5180.607483
9.019608,59,5181.716359
8.235294,66,5182.965821
9.411765,64,5184.246865
8.823529,57,5185.549487
7.058824,62,5186.933162
8.431373,55,5188.217308
7.647059,56,5189.492162
8.235294,55,5190.820945
8.039216,56,5192.069257
9.803922,65,5193.499847
7.647059,60,5194.851318
8.823529,71,5196.457561
8.627451,57,5197.832825
9.019608,67,5228.837881
7.254902,57,5229.790359
9.019608,67,5230.963257
9.803922,60,5232.069052
6.470589,59,5233.151297
9.215687,61,5234.363498
9.019608,70,5235.91554
8.039216,66,5237.378593
9.803922,68,5238.92039
7.058824,62,5240.30535
9.019608,58,5241.6753
8.235294,57,5242.955938
4.901961,45,5243.945634
9.411765,61,5245.386399
9.411765,62,5246.769009
9.411765,68,5248.305273
8.627451,58,5249.565914
8.627451,58,5280.250149
8.431373,59,5281.271707
6.470589,56,5282.354183
7.647059,64,5283.719964
8.431373,59,5284.99957
6.27451,51,5286.11543
7.647059,63,5287.481088
9.215687,70,5289.057244
7.450981,64,5290.489708
9.803922,65,5291.967266
9.019608,60,5293.351294
8.823529,67,5294.875472
5.09804,45,5295.870453
9.607843,61,5297.254047
7.450981,55,5298.496067
9.215687,61,5299.927411
7.058824,49,5330.583385
8.823529,60,5331.60168
8.823529,61,5332.670792
8.823529,62,5333.838702
8.235294,60,5334.919989
8.431373,68,5336.24147
9.215687,70,5337.757537
9.803922,60,5339.114434
7.647059,57,5340.38167
7.647059,67,5341.916611
9.607843,70,5343.605249
9.019608,69,5345.117217
8.039216,59,5346.416606
7.254902,60,5347.740653
8.235294,64,5349.224423
7.843137,54,5350.439139
9.215687,63,5381.42625
8.039216,55,5382.357747
7.843137,65,5383.511802
8.627451,60,5384.743275
8.039216,63,5386.106387
8.039216,66,5387.559791
9.019608,70,5389.130766
8.039216,58,5390.409494
9.607843,63,5391.808732
9.019608,68,5393.362862
8.627451,58,5394.70611
8.431373,57,5395.959213
7.843137,65,5397.441175
6.666667,50,5398.551951
9.411765,69,5400.11741
9.411765,60,5401.496562
9.803922,60,5402.912998
9.215687,63,5433.688189
8.627451,63,5434.835885
9.215687,59,5435.937392
4.313725,44,5436.777924
8.039216,55,5437.824439
6.27451,51,5438.868653
7.843137,65,5440.264334
8.627451,67,5441.785398
7.254902,62,5443.187462
8.823529,60,5444.554217
9.019608,63,5445.963795
9.803922,62,5447.405347
9.803922,67,5448.91735
8.039216,59,5450.311834
8.235294,56,5451.541384
9.803922,65,5452.996629
7.647059,52,5483.816327
9.215687,58,5484.819956
9.607843,62,5485.914144
8.431373,61,5487.02627
9.019608,58,5488.083193
9.607843,70,5489.472313
6.078432,50,5490.462214
9.803922,65,5491.901117
7.254902,55,5493.146639
8.235294,58,5494.470464
7.843137,66,5495.991723
8.431373,64,5497.549457
8.431373,66,5498.975753
7.647059,56,5500.237771
9.411765,63,5501.703504
8.823529,59,5502.993434
9.803922,65,5504.43916
8.431373,62,5535.473819
8.431373,57,5536.427747
8.039216,67,5537.691288
7.450981,65,5539.087414
7.450981,60,5540.380367
9.803922,65,5541.792955
7.254902,64,5543.20547
9.411765,59,5544.541714
8.235294,58,5545.808309
8.431373,65,5547.225542
7.450981,54,5548.368544
7.843137,62,5549.713944
7.058824,51,5550.851679
6.862745,55,5552.093773
7.843137,57,5553.410823
7.450981,62,5554.788966
9.019608,60,5585.695755
9.215687,62,5586.727702
8.431373,57,5587.691667
7.647059,53,5588.64899
5.294118,46,5589.474425
6.862745,63,5590.664148
7.843137,63,5591.925725
7.254902,52,5593.037598
7.647059,55,5594.31289
5.882353,53,5595.538767
7.058824,57,5596.83611
9.803922,65,5598.407106
9.215687,63,5599.848801
8.627451,65,5601.277701
7.843137,57,5602.548025
9.803922,65,5604.007489
9.019608,62,5605.391188
9.411765,64,5636.484189
8.431373,64,5637.591851
5.882353,54,5638.5492
7.254902,58,5639.603081
9.215687,68,5640.861854
9.803922,69,5642.188334
9.411765,60,5643.521589
9.215687,59,5644.868094
6.666667,58,5646.191859
8.235294,66,5647.707772
8.823529,58,5649.032303
9.019608,64,5650.487851
6.27451,57,5651.781918
5.686275,46,5652.910451
7.647059,52,5654.120514
8.039216,57,5655.363936
7.058824,56,5656.608435
8.627451,62,5687.947367
9.019608,63,5689.04989
7.254902,63,5690.153855
7.450981,61,5691.444387
8.823529,60,5692.775393
8.039216,54,5693.963566
7.647059,58,5695.277387
7.058824,59,5696.69108
7.647059,57,5697.990258
7.843137,58,5699.391713
8.235294,69,5700.912276
8.039216,65,5702.387266
5.686275,48,5703.522883
8.431373,57,5704.809824
7.647059,52,5705.961355
9.411765,70,5707.608009
8.431373,63,5709.006977
8.431373,57,5740.019762
9.019608,61,5741.132958
9.607843,63,5742.26961
6.470589,49,5743.167438
8.627451,67,5744.436495
9.607843,60,5745.720532
9.019608,69,5747.311915
9.019608,68,5748.900115
8.431373,56,5750.172718
5.882353,54,5751.385903
8.627451,66,5752.900047
9.803922,66,5754.384077
7.647059,56,5755.668683
8.235294,66,5757.176212
7.254902,53,5758.48547
8.039216,56,5759.737746
9.019608,60,5761.094
6.666667,57,5791.701268
9.607843,69,5792.865369
9.215687,59,5793.948917
7.647059,66,5795.205711
8.823529,68,5796.53754
9.607843,60,5797.741801
8.039216,65,5799.247171
8.039216,54,5800.487389
7.843137,55,5801.758224
8.627451,60,5803.158459
7.647059,56,5804.452585
9.215687,70,5806.090905
9.411765,64,5807.494145
8.235294,62,5808.90257
8.431373,57,5810.192414
9.607843,60,5811.587657
9.019608,68,5842.537108
9.411765,66,5843.655612
7.843137,63,5844.815623
8.039216,59,5845.906235
9.019608,57,5846.968242
8.235294,59,5848.141994
8.431373,60,5849.413868
8.627451,62,5850.828925
9.607843,61,5852.189779
8.235294,58,5853.498525
8.627451,69,5855.069478
8.431373,55,5856.382878
8.039216,59,5857.71545
8.627451,63,5859.088066
9.607843,67,5860.629291
8.235294,63,5862.021497
9.215687,68,5893.113474
7.843137,65,5894.250817
6.862745,57,5895.246226
7.647059,54,5896.239549
7.647059,64,5897.461397
5.882353,50,5898.463148
9.607843,62,5899.884135
7.647059,53,5901.097627
9.607843,67,5902.62369
8.235294,68,5904.209043
9.411765,63,5905.718037
8.627451,67,5907.252199
8.039216,56,5908.483964
9.411765,59,5909.842042
8.431373,58,5911.122074
9.803922,62,5912.493505
6.862745,51,5913.616997
7.647059,64,5944.447114
8.431373,57,5945.447224
9.411765,61,5946.522932
7.843137,57,5947.586473
7.647059,59,5948.731308
9.019608,68,5950.140412
9.019608,60,5951.529731
8.235294,60,5952.883391
7.450981,54,5954.114301
8.431373,61,5955.518781
6.862745,50,5956.701631
7.058824,50,5957.797791
7.647059,60,5959.140248
9.019608,60,5960.492936
7.843137,55,5961.823784
4.313725,43,5962.838689
9.019608,69,5964.374578
7.450981,60,5995.957612
8.823529,61,5997.45912
6.666667,53,5998.455888
6.862745,52,5999.484237
5.490196,49,6000.459921
6.27451,49,6001.577639
7.843137,62,6002.988108
8.627451,67,6004.562414
7.058824,54,6005.825821
5.882353,49,6006.967079
7.058824,51,6008.141834
9.019608,62,6009.594125
8.627451,65,6011.183972
9.019608,60,6012.535626
9.215687,61,6013.879523
7.843137,69,6015.462441
7.647059,61,6016.851259
9.803922,68,6047.896319
7.450981,61,6048.942776
7.843137,53,6049.911392
8.431373,66,6051.1249
4.901961,46,6051.987531
5.490196,54,6053.025527
8.431373,57,6054.272209
7.254902,55,6055.533438
8.039216,61,6056.901052
9.607843,61,6058.310655
7.450981,63,6059.752708
9.607843,60,6061.121951
9.803922,65,6062.656403
7.647059,56,6064.012396
6.666667,55,6065.217716
9.607843,69,6066.724808
9.803922,65,6068.193433
9.803922,65,6099.076218
8.039216,59,6100.077136
7.843137,54,6101.034568
5.882353,50,6101.975981
8.039216,55,6103.026008
7.843137,56,6104.10916
8.431373,69,6105.634011
9.803922,67,6107.122216
8.039216,66,6108.594344
7.450981,58,6109.929593
6.862745,52,6111.112122
9.019608,67,6112.754302
6.862745,61,6114.087493
7.647059,55,6115.293137
8.823529,69,6116.844807
7.647059,62,6118.255762
8.823529,66,6149.234457
6.27451,53,6150.151849
9.215687,70,6151.365702
6.470589,50,6152.401018
9.803922,67,6153.847108
8.235294,60,6155.193147
8.039216,64,6156.619875
9.411765,59,6157.929461
8.431373,65,6159.385783
9.607843,62,6160.809292
7.843137,52,6162.050188
7.254902,56,6163.370261
6.470589,50,6164.575931
9.215687,62,6165.93108
6.666667,48,6166.990445
7.254902,61,6168.372042
9.019608,63,6169.768628
8.039216,66,6200.827459
6.27451,55,6201.781053
7.647059,59,6202.844046
9.803922,65,6204.051386
9.607843,70,6205.375875
8.431373,58,6206.525818
7.647059,52,6207.632434
7.058824,54,6208.878863
9.215687,64,6210.351904
8.627451,59,6211.725747
9.411765,69,6213.299284
8.627451,64,6214.777556
8.627451,59,6216.240067
8.431373,59,6217.562524
9.019608,67,6219.059441
6.27451,51,6220.268782
7.254902,61,6221.632318
9.215687,60,6252.389575
9.019608,59,6253.405561
6.27451,49,6254.299321
6.27451,55,6255.454029
9.803922,64,6256.857813
9.215687,62,6258.22914
8.235294,55,6259.430164
8.431373,60,6260.799465
7.254902,63,6262.259725
6.862745,54,6263.476103
7.843137,52,6264.667806
8.431373,59,6265.951674
6.862745,64,6267.407257
8.431373,58,6268.70991
9.803922,65,6270.180072
7.843137,54,6271.444176
9.411765,60,6272.788026
9.607843,61,6303.576732
9.607843,65,6304.710298
8.235294,55,6305.696798
6.470589,51,6306.632683
6.27451,53,6307.666877
7.843137,57,6308.793544
8.627451,65,6310.290033
8.823529,66,6311.806094
9.215687,69,6313.391245
9.019608,69,6314.982491
6.862745,60,6316.364125
6.27451,58,6317.743663
6.666667,53,6318.923473
8.039216,55,6320.159651
9.607843,60,6321.53094
9.215687,69,6323.134291
6.862745,53,6324.301969
7.254902,56,6355.014767
9.607843,68,6356.247161
8.235294,55,6357.22787
7.058824,59,6358.326736
8.235294,61,6359.534153
8.627451,60,6360.716371
9.019608,69,6362.289825
9.215687,59,6363.690085
7.843137,59,6365.074201
8.235294,56,6366.361749
9.803922,70,6367.990838
9.215687,61,6369.404695
7.647059,66,6370.983524
6.666667,58,6372.254512
8.431373,56,6373.531766
7.450981,64,6375.020125
7.254902,55,6405.663187
7.254902,55,6406.608535
8.235294,60,6407.634907
7.843137,51,6408.748844
7.843137,56,6409.986135
9.019608,58,6411.283335
7.843137,59,6412.565675
9.607843,61,6413.902144
5.882353,48,6415.000869
5.294118,47,6416.046089
7.058824,59,6417.359655
8.627451,60,6418.735654
8.431373,55,6419.963938
7.647059,61,6421.340011
7.647059,57,6422.62818
8.431373,58,6424.042079
8.039216,58,6425.306782
8.627451,58,6426.591263
8.431373,65,6457.386203
8.039216,69,6458.574468
7.254902,62,6459.691708
8.431373,58,6460.779717
8.627451,66,6462.067067
8.823529,58,6463.408479
9.803922,65,6464.880818
7.254902,63,6466.342664
8.039216,53,6467.643115
7.647059,52,6468.819996
9.411765,62,6470.200631
8.235294,55,6471.410319
8.823529,66,6472.899397
9.215687,70,6474.427696
9.019608,69,6476.064473
6.078432,57,6477.311114
8.823529,58,6508.034351
9.803922,66,6509.1487
8.823529,56,6510.164934
8.627451,58,6511.217304
8.235294,66,6512.489357
4.313725,42,6513.377728
6.470589,50,6514.526774
5.882353,53,6515.753342
9.019608,58,6517.070896
6.470589,55,6518.334171
9.411765,59,6519.733824
5.882353,55,6520.999942
7.843137,64,6522.470753
8.235294,60,6523.793686
6.27451,51,6524.976778
6.862745,58,6526.271685
9.803922,65,6527.742793
8.627451,67,6558.719537
6.470589,52,6559.592481
7.450981,54,6560.526619
9.019608,63,6561.681471
9.411765,60,6562.905611
7.254902,63,6564.1991
8.823529,61,6565.582189
8.627451,60,6566.952042
9.607843,68,6568.479536
8.627451,69,6570.124341
8.431373,60,6571.526116
8.627451,56,6572.768182
7.450981,55,6574.044274
8.823529,59,6575.38876
8.039216,53,6576.572345
8.627451,60,6577.936243
8.823529,58,6579.246428
9.215687,68,6610.094261
7.058824,52,6611.044365
7.843137,52,6612.016983
7.254902,63,6613.207787
8.039216,64,6614.413955
8.823529,63,6615.698133
7.647059,50,6616.850259
8.823529,58,6618.17421
8.235294,68,6619.711041
9.803922,66,6621.286179
6.078432,54,6622.479756
9.803922,65,6623.924451
