#{"t_start": 1695760609.4778957, "env_id": null}
r,l,t
9.215687,58,3351.979226
6.862745,60,3353.357722
9.215687,64,3354.780299
6.470589,58,3356.11452
8.627451,65,3357.533143
9.803922,65,3358.954538
7.450981,55,3360.174608
8.823529,55,3391.075191
7.450981,61,3392.116245
8.039216,59,3393.135723
7.450981,63,3394.449473
9.215687,69,3395.972964
7.058824,54,3397.163846
8.823529,61,3398.512553
6.666667,60,3399.89462
9.803922,65,3401.355082
8.235294,57,3402.669638
5.09804,50,3403.788672
6.470589,50,3404.88617
8.039216,64,3406.331457
7.450981,62,3407.763799
8.627451,62,3409.171281
6.666667,55,3410.461197
9.803922,69,3411.992636
6.078432,52,3442.678465
8.627451,67,3443.803538
9.411765,62,3444.903127
8.627451,62,3446.064208
6.862745,53,3447.04587
8.235294,66,3448.328284
5.490196,51,3449.372496
8.823529,69,3450.965131
7.843137,63,3452.435684
8.627451,62,3453.888371
9.215687,61,3455.305393
8.823529,59,3456.749053
8.823529,61,3458.096039
5.882353,53,3459.249064
7.058824,53,3460.478586
8.431373,61,3461.87521
9.803922,64,3463.380483
8.039216,65,3494.090176
9.803922,65,3495.186167
9.019608,69,3496.469697
7.647059,62,3497.605581
6.666667,50,3498.548201
8.039216,63,3499.834435
7.843137,59,3501.16164
8.431373,57,3502.442523
7.843137,54,3503.656133
6.470589,54,3504.897709
6.27451,49,3506.13067
7.254902,53,3507.323096
9.803922,60,3508.664076
9.411765,61,3510.068729
7.843137,52,3511.233858
6.470589,58,3512.571101
9.215687,68,3514.149438
8.627451,57,3544.903682
9.803922,60,3545.920929
6.666667,49,3546.81592
7.058824,61,3547.916765
9.215687,60,3549.042941
9.607843,60,3550.216611
7.843137,66,3551.681718
8.627451,56,3552.918686
7.647059,52,3554.076608
7.450981,51,3555.232423
6.666667,59,3556.605993
9.607843,61,3557.998128
8.823529,62,3559.552445
7.843137,53,3560.712645
7.843137,55,3561.953279
9.411765,68,3563.549625
9.215687,61,3564.887699
8.039216,57,3595.701532
9.411765,70,3596.898351
8.823529,59,3597.964003
8.627451,66,3599.162607
7.647059,52,3600.119417
6.666667,63,3601.433465
9.411765,64,3602.886581
4.313725,42,3603.828956
8.823529,61,3605.246126
9.607843,64,3606.706503
7.450981,62,3608.119424
7.254902,53,3609.360763
9.215687,59,3610.74046
8.039216,67,3612.255829
8.823529,62,3613.673311
9.215687,67,3615.132864
8.627451,55,3646.136326
7.843137,53,3647.070842
8.039216,59,3648.113477
9.215687,63,3649.227996
7.450981,52,3650.184638
9.607843,69,3651.520289
6.078432,51,3652.551842
9.215687,60,3653.915641
9.607843,69,3655.515329
4.313725,41,3656.444011
6.27451,53,3657.642426
9.607843,68,3659.254052
9.607843,63,3660.671431
8.039216,60,3662.040095
9.019608,69,3663.55898
6.666667,59,3664.851233
8.823529,60,3666.227339
8.431373,57,3697.50676
8.431373,60,3698.540931
5.09804,54,3699.449548
7.058824,63,3700.678926
9.607843,69,3702.189716
6.078432,55,3703.409746
8.823529,67,3704.879947
9.215687,63,3706.301473
9.019608,68,3707.815799
8.823529,56,3709.058218
7.647059,54,3710.294545
7.058824,56,3711.564013
9.215687,63,3713.016061
6.27451,55,3714.315937
6.078432,45,3715.296328
9.607843,63,3716.669956
9.607843,64,3718.115974
8.431373,64,3749.08993
8.823529,56,3750.025794
7.254902,62,3751.100576
7.254902,59,3752.175898
8.823529,60,3753.289957
8.627451,68,3754.627595
8.823529,59,3755.953764
9.411765,63,3757.385429
7.058824,56,3758.668942
7.254902,50,3759.863567
8.235294,67,3761.37374
8.039216,53,3762.650827
6.470589,54,3763.84778
8.823529,70,3765.468918
7.058824,55,3766.687456
8.235294,63,3768.106105
7.843137,54,3769.373458
6.27451,50,3800.153784
5.882353,49,3800.9774
9.803922,68,3802.203867
6.27451,55,3803.219711
6.27451,53,3804.226225
5.686275,46,3805.129905
8.823529,58,3806.317803
9.803922,60,3807.709104
7.058824,57,3809.025935
9.803922,64,3810.493161
7.647059,54,3811.740652
9.411765,64,3813.300594
7.254902,56,3814.561533
8.235294,54,3815.777532
8.627451,56,3817.119441
9.215687,62,3818.507283
9.803922,64,3819.947379
9.803922,65,3850.979514
7.254902,55,3851.915865
8.823529,56,3852.868365
9.019608,61,3853.978755
8.235294,65,3855.188767
8.823529,69,3856.52996
8.823529,57,3857.658525
7.843137,54,3858.866224
8.235294,57,3860.129783
8.823529,59,3861.471461
7.450981,55,3862.811711
7.254902,52,3863.983942
9.215687,59,3865.301348
8.431373,65,3866.81583
7.647059,61,3868.17974
9.411765,69,3869.733536
9.803922,64,3871.171423
8.431373,65,3902.101455
8.235294,55,3903.04839
7.450981,50,3903.921036
7.254902,49,3904.8042
8.823529,58,3905.884148
8.627451,56,3906.981396
8.039216,56,3908.17234
8.627451,58,3909.502292
7.843137,52,3910.711626
9.019608,58,3912.095956
8.431373,66,3913.597384
5.294118,51,3914.726125
9.019608,65,3916.214049
7.843137,54,3917.463376
9.019608,62,3918.846584
8.039216,60,3920.299819
7.254902,61,3921.617525
7.647059,57,3952.608616
8.823529,57,3953.588119
8.627451,69,3954.757784
7.058824,51,3955.684669
8.823529,57,3956.754735
9.803922,65,3957.973202
8.823529,68,3959.321152
8.039216,54,3960.541462
7.254902,59,3961.9106
9.215687,68,3963.488916
8.039216,56,3964.773715
9.607843,64,3966.300863
8.627451,59,3967.59858
7.647059,63,3969.005416
8.823529,62,3970.444562
7.843137,56,3971.685781
7.254902,51,3972.830759
8.823529,59,4003.846246
5.882353,56,4004.827695
9.215687,60,4005.881195
6.078432,52,4006.845999
8.235294,55,4007.894878
7.450981,61,4009.101641
8.039216,58,4010.381461
4.117647,42,4011.362893
9.607843,62,4012.79589
3.921569,40,4013.731537
8.627451,57,4015.056212
9.019608,57,4016.360521
9.803922,63,4017.861775
4.705883,41,4018.775261
8.431373,65,4020.232093
8.823529,60,4021.596375
9.215687,59,4022.960176
4.901961,48,4024.048692
8.823529,63,4055.299238
8.627451,57,4056.311439
9.215687,65,4057.462693
8.431373,58,4058.519914
9.411765,61,4059.689019
6.666667,55,4060.814631
8.235294,58,4062.177425
9.607843,59,4063.543562
7.843137,61,4064.90066
8.627451,60,4066.27804
7.254902,55,4067.553103
8.039216,54,4068.844292
9.019608,60,4070.246197
8.823529,58,4071.665107
7.450981,53,4072.837694
8.431373,55,4074.052543
8.627451,59,4075.408502
9.215687,68,4106.472964
7.450981,59,4107.467961
4.901961,42,4108.184919
9.215687,73,4109.494878
7.254902,56,4110.546415
5.686275,54,4111.588173
8.431373,57,4112.737567
7.647059,61,4114.044796
9.607843,70,4115.721094
8.235294,63,4117.198905
9.803922,70,4118.833419
6.470589,60,4120.243147
8.235294,60,4121.617803
8.431373,67,4123.0965
9.411765,59,4124.394376
8.627451,65,4125.815556
7.647059,52,4126.9863
8.431373,65,4158.107454
8.823529,60,4159.104749
5.686275,45,4159.915611
4.509804,45,4160.857561
7.843137,63,4162.35376
8.431373,64,4163.7594
9.803922,65,4165.204556
8.039216,61,4166.636602
6.862745,50,4167.772825
9.607843,68,4169.373064
8.627451,58,4170.660486
9.411765,69,4172.180397
8.823529,66,4173.719882
9.215687,62,4175.104261
8.431373,55,4176.342962
4.705883,47,4177.396902
7.647059,52,4178.610139
6.078432,52,4209.193587
8.039216,64,4210.255037
9.215687,64,4211.403571
7.843137,59,4212.492033
9.803922,61,4213.663331
8.627451,58,4214.785949
9.019608,62,4216.067988
9.411765,61,4217.445565
9.607843,68,4219.002865
7.254902,52,4220.205313
9.607843,69,4221.786733
9.607843,61,4223.160587
7.450981,53,4224.344887
8.431373,69,4225.924661
6.666667,50,4227.057565
9.019608,57,4228.450596
6.666667,60,4229.790978
7.647059,57,4260.520554
8.431373,53,4261.433389
8.235294,66,4262.734748
8.431373,66,4263.999425
4.901961,40,4264.791704
8.039216,60,4266.046383
8.039216,55,4267.279087
7.843137,59,4268.64754
8.235294,54,4269.887711
8.627451,56,4271.167833
9.607843,64,4272.630604
9.607843,62,4274.071974
8.039216,53,4275.345356
6.078432,47,4276.389695
8.039216,62,4277.779588
7.450981,50,4278.928493
8.039216,65,4280.32527
8.039216,62,4311.169359
7.843137,54,4312.088082
6.470589,61,4313.153843
7.254902,60,4314.237916
8.627451,62,4315.436096
8.823529,68,4316.754716
8.235294,53,4317.857769
9.215687,59,4319.227517
7.843137,62,4320.628864
9.019608,63,4322.067596
8.627451,59,4323.413898
9.803922,70,4324.996354
9.215687,67,4326.562332
9.803922,66,4328.000328
9.607843,69,4329.596082
9.607843,70,4331.147739
6.862745,54,4361.961873
6.666667,54,4362.974658
9.803922,65,4364.11959
3.921569,41,4364.851992
5.882353,56,4365.914075
8.039216,58,4367.065259
9.803922,65,4368.532314
5.490196,46,4369.575351
6.078432,57,4370.891619
9.411765,61,4372.347524
7.450981,51,4373.667663
7.254902,62,4375.001012
9.215687,68,4376.473954
7.843137,63,4377.874044
8.431373,60,4379.267726
9.215687,69,4380.826263
7.450981,63,4382.232297
7.843137,64,4413.184661
8.627451,58,4414.209477
7.647059,57,4415.278077
5.686275,48,4416.178362
7.647059,60,4417.330464
8.039216,64,4418.563478
6.666667,58,4419.725106
9.803922,65,4421.263803
6.078432,55,4422.504953
9.803922,65,4423.974493
9.019608,67,4425.53606
9.607843,62,4426.987922
6.862745,58,4428.324951
4.901961,47,4429.387825
6.862745,60,4430.768384
5.490196,44,4431.806175
7.843137,62,4433.267813
7.254902,55,4464.23403
9.411765,65,4465.362649
8.235294,56,4466.325124
9.215687,64,4467.470403
6.862745,51,4468.430474
8.823529,61,4469.700002
7.647059,58,4470.990121
9.803922,65,4472.428851
9.607843,70,4474.031665
8.235294,55,4475.318709
8.823529,61,4476.845226
8.431373,59,4478.167879
9.215687,58,4479.443542
8.823529,58,4480.726537
7.058824,55,4481.979271
9.215687,68,4483.467522
8.235294,65,4484.915514
8.823529,62,4515.871645
6.27451,56,4516.834368
7.647059,61,4517.9227
7.254902,51,4518.868466
8.039216,63,4520.073066
9.607843,64,4521.345447
8.627451,65,4522.809976
9.803922,66,4524.337862
6.666667,54,4525.586229
8.823529,67,4527.152682
7.843137,59,4528.480329
9.215687,59,4529.779138
8.823529,60,4531.196524
8.823529,56,4532.455324
7.058824,51,4533.58984
9.411765,61,4534.981026
7.647059,57,4536.298961
8.627451,67,4567.179024
7.058824,59,4568.181339
9.019608,63,4569.311712
9.411765,61,4570.451441
7.254902,60,4571.618698
6.27451,50,4572.732479
8.627451,59,4574.054527
7.450981,53,4575.27992
9.019608,64,4576.737526
9.607843,68,4578.308057
9.019608,68,4579.789834
8.039216,57,4581.086265
9.019608,69,4582.587969
9.019608,62,4583.95655
7.058824,59,4585.35439
9.411765,71,4586.945285
7.450981,61,4617.743831
7.843137,65,4618.881039
6.666667,57,4619.898643
9.019608,61,4621.025436
8.235294,53,4622.022799
8.627451,57,4623.238209
9.019608,60,4624.580311
8.431373,65,4626.062474
9.019608,62,4627.511319
9.019608,68,4629.076221
8.039216,57,4630.452208
7.254902,55,4631.688697
6.27451,55,4632.903012
7.647059,63,4634.292484
9.215687,60,4635.636672
8.431373,65,4637.07454
7.058824,53,4668.05134
8.235294,66,4669.168489
5.882353,55,4670.129564
8.627451,65,4671.287722
8.627451,57,4672.344519
6.666667,60,4673.491416
8.823529,66,4674.923338
6.470589,50,4676.075379
8.431373,57,4677.386161
8.235294,55,4678.650741
8.039216,60,4680.013635
8.235294,65,4681.516402
8.627451,57,4682.828911
9.019608,70,4684.354041
9.411765,69,4685.866665
7.647059,57,4687.117764
9.607843,60,4688.481312
8.627451,57,4719.263992
7.843137,66,4720.397964
9.019608,62,4721.501145
9.411765,70,4722.846797
9.607843,69,4724.354428
9.411765,59,4725.644534
9.411765,68,4727.1646
7.058824,62,4728.56111
8.627451,55,4729.778451
6.666667,55,4731.003008
9.411765,69,4732.573283
7.647059,63,4734.002615
5.09804,45,4735.041234
9.607843,62,4736.482612
8.627451,58,4737.751132
6.666667,51,4738.892179
8.431373,66,4770.034766
6.078432,51,4770.900529
9.803922,65,4772.002147
9.411765,65,4773.166168
7.843137,63,4774.334289
8.627451,66,4775.613948
6.27451,52,4776.775443
6.862745,56,4778.077972
8.627451,65,4779.535591
9.215687,68,4781.094159
8.039216,55,4782.33659
9.803922,66,4783.815926
6.862745,62,4785.213088
8.627451,56,4786.533285
6.27451,49,4787.689034
7.843137,64,4789.07995
9.215687,58,4790.370622
9.019608,69,4821.297985
9.607843,65,4822.40029
8.039216,63,4823.60277
9.607843,64,4824.978857
8.235294,56,4826.210169
9.411765,69,4827.703498
8.039216,59,4829.0362
4.901961,44,4830.024605
7.647059,66,4831.489979
9.803922,62,4832.940785
8.039216,64,4834.327771
8.823529,60,4835.674602
7.450981,63,4837.066864
9.607843,61,4838.481556
6.470589,62,4839.89632
8.823529,59,4841.216616
7.058824,54,4872.046034
4.901961,48,4872.847617
8.235294,66,4874.005694
7.647059,52,4874.951399
8.823529,60,4876.066289
7.647059,64,4877.382321
9.411765,70,4878.891277
6.27451,52,4880.065426
8.627451,67,4881.617687
9.803922,66,4883.082529
6.862745,57,4884.390091
7.254902,56,4885.656402
8.627451,57,4886.979852
9.411765,60,4888.332523
7.254902,56,4889.574126
9.019608,58,4890.862955
9.411765,64,4892.276549
7.254902,50,4923.013714
5.490196,43,4923.759647
7.450981,65,4924.887018
7.058824,66,4926.084373
9.215687,61,4927.245409
7.843137,61,4928.429874
6.470589,57,4929.649685
7.450981,60,4931.009868
8.431373,65,4932.51667
9.215687,69,4934.088597
6.666667,55,4935.38774
9.803922,65,4936.817726
9.411765,69,4938.401092
5.09804,46,4939.418334
9.019608,59,4940.707993
8.039216,58,4942.048484
8.235294,68,4943.534654
6.666667,58,4974.296496
9.019608,68,4975.426868
7.254902,57,4976.429187
5.490196,46,4977.271395
8.627451,66,4978.589484
7.450981,61,4979.942765
9.019608,67,4981.445182
9.215687,72,4983.065146
8.235294,57,4984.385154
5.294118,52,4985.565922
9.607843,65,4987.081115
6.666667,56,4988.311272
6.862745,62,4989.666206
9.607843,66,4991.206619
8.823529,62,4992.565312
6.862745,58,4993.861034
8.039216,56,5024.721081
7.843137,58,5025.696582
8.627451,63,5026.803731
9.607843,69,5028.193377
8.431373,61,5029.520108
9.607843,71,5031.091395
9.019608,59,5032.405886
9.215687,57,5033.683191
9.607843,63,5035.103203
8.627451,59,5036.413525
6.666667,61,5037.789023
7.843137,58,5039.116042
8.039216,54,5040.386534
8.039216,55,5041.599044
8.627451,68,5043.13902
6.862745,52,5044.285863
7.647059,57,5045.542405
5.294118,43,5076.080498
8.235294,61,5077.158422
6.862745,61,5078.21595
9.215687,69,5079.458738
8.039216,55,5080.494944
9.803922,60,5081.670101
5.882353,49,5082.682844
9.411765,61,5084.105436
8.823529,64,5085.595003
3.529412,40,5086.495768
6.862745,49,5087.642209
7.058824,63,5089.198037
8.823529,63,5090.596671
8.823529,68,5092.164421
7.647059,61,5093.509995
5.882353,55,5094.726362
7.843137,67,5096.279793
8.431373,65,5127.216352
6.862745,50,5128.068627
8.039216,68,5129.26045
8.627451,55,5130.258151
9.803922,67,5131.550341
9.019608,59,5132.693987
7.647059,64,5134.166577
6.666667,49,5135.324447
9.803922,65,5136.849808
8.235294,56,5138.261221
9.411765,62,5139.638834
9.803922,66,5141.146498
7.450981,63,5142.566232
9.803922,62,5143.924452
9.803922,65,5145.428425
9.215687,69,5146.97562
8.823529,67,5177.991074
7.058824,54,5178.944948
9.215687,68,5180.134622
9.411765,65,5181.33004
7.058824,61,5182.479099
9.607843,70,5183.838165
7.843137,68,5185.320912
6.862745,61,5186.70429
8.627451,59,5188.050175
7.647059,57,5189.377976
6.862745,57,5190.738065
7.450981,57,5192.007786
9.411765,60,5193.31341
8.431373,59,5194.642245
9.215687,62,5196.057921
9.019608,63,5197.574607
9.215687,69,5228.700661
7.254902,56,5229.630476
9.019608,68,5230.797981
9.019608,60,5231.910594
6.27451,49,5232.78271
9.019608,61,5233.940053
9.411765,70,5235.488183
8.431373,66,5236.933525
9.803922,65,5238.412205
6.078432,49,5239.508004
9.411765,61,5240.87497
8.039216,64,5242.375687
4.117647,42,5243.33217
8.431373,57,5244.610626
9.019608,68,5246.195501
9.411765,60,5247.516734
8.431373,65,5248.989114
9.019608,69,5280.013143
9.607843,61,5281.032406
6.862745,51,5281.941786
7.450981,65,5283.348707
8.039216,55,5284.523635
6.862745,53,5285.67162
5.490196,46,5286.674256
9.019608,58,5287.958343
7.450981,54,5289.159794
9.803922,65,5290.613285
9.215687,68,5292.170639
9.215687,63,5293.619052
6.862745,51,5294.763332
9.803922,66,5296.245533
7.647059,63,5297.664941
8.627451,64,5299.170709
7.254902,54,5300.394581
9.607843,69,5331.318164
9.215687,65,5332.426283
8.235294,58,5333.499171
7.647059,53,5334.483967
7.647059,58,5335.559457
9.215687,59,5336.702434
9.215687,60,5338.039559
7.843137,61,5339.418036
8.431373,66,5340.911604
9.411765,70,5342.492555
9.019608,60,5343.950101
8.039216,67,5345.426831
7.058824,57,5346.673362
8.823529,56,5347.912156
7.843137,63,5349.373125
9.215687,69,5350.924587
7.843137,64,5381.834627
7.058824,61,5382.896157
8.627451,68,5384.124918
7.647059,62,5385.46384
8.039216,58,5386.736575
9.215687,59,5388.040926
7.647059,60,5389.390276
9.803922,70,5390.918651
8.235294,60,5392.31236
8.627451,67,5393.817847
8.039216,60,5395.189414
7.647059,53,5396.349948
6.862745,50,5397.484957
9.019608,60,5398.857
9.803922,65,5400.320375
9.607843,68,5401.886627
8.039216,57,5432.872378
9.019608,67,5434.056489
9.607843,61,5435.151781
5.490196,50,5436.07966
8.235294,55,5437.116693
6.862745,62,5438.324522
8.039216,63,5439.602336
8.039216,59,5440.942503
7.450981,64,5442.395361
8.235294,62,5443.813844
9.215687,63,5445.235692
9.803922,60,5446.595538
9.803922,66,5448.106733
7.843137,54,5449.344603
8.039216,66,5450.861971
9.215687,62,5452.235817
7.647059,63,5453.651457
9.215687,59,5484.476397
9.803922,62,5485.541173
8.823529,67,5486.739601
9.215687,61,5487.881213
8.823529,59,5489.001883
5.882353,47,5489.957819
9.803922,65,5491.311734
7.058824,63,5492.736439
8.823529,60,5494.094608
7.843137,65,5495.578038
8.431373,65,5497.086487
8.235294,57,5498.432039
8.235294,54,5499.634503
9.411765,69,5501.154406
9.411765,69,5502.722075
9.607843,61,5504.094419
8.823529,61,5535.202609
8.039216,67,5536.339068
8.823529,60,5537.389581
7.843137,66,5538.799454
7.254902,53,5539.952029
9.411765,64,5541.33164
8.039216,63,5542.718043
9.607843,69,5544.24325
8.431373,54,5545.467018
8.627451,67,5546.926058
8.627451,59,5548.195934
6.666667,54,5549.355744
6.666667,57,5550.61796
7.254902,58,5551.924307
8.039216,60,5553.305881
7.647059,56,5554.571737
9.411765,67,5556.072714
9.607843,70,5586.830252
7.647059,53,5587.717302
8.039216,55,5588.708862
4.509804,50,5589.621598
7.058824,60,5590.749175
7.843137,56,5591.855493
5.490196,53,5592.974104
8.039216,54,5594.229809
6.666667,52,5595.441213
6.666667,53,5596.6418
9.803922,65,5598.160069
9.215687,60,5599.60198
8.235294,53,5600.779128
7.450981,56,5601.999331
9.607843,65,5603.455132
9.607843,67,5604.9614
8.627451,60,5606.322589
8.235294,67,5637.260593
4.901961,43,5638.007061
8.039216,64,5639.154597
8.431373,53,5640.129834
8.823529,60,5641.254477
9.803922,70,5642.640833
9.019608,67,5644.153533
6.470589,57,5645.451418
8.039216,61,5646.841776
9.607843,61,5648.277067
9.411765,70,5649.84982
7.647059,53,5651.073189
4.313725,48,5652.164678
7.450981,52,5653.460171
7.647059,63,5654.845346
8.235294,59,5656.145514
8.235294,59,5657.466024
9.215687,64,5688.66809
7.058824,55,5689.62676
7.254902,52,5690.585112
9.411765,60,5691.879261
6.862745,48,5692.946597
7.843137,64,5694.366737
6.27451,49,5695.476636
7.647059,57,5696.848908
8.627451,59,5698.192713
8.039216,67,5699.778215
6.862745,49,5700.857042
6.470589,51,5702.009268
8.235294,58,5703.321241
8.627451,62,5704.770457
9.411765,63,5706.177285
8.431373,56,5707.468554
9.019608,62,5708.868252
9.411765,63,5740.050568
9.803922,67,5741.280691
7.254902,55,5742.260338
8.431373,65,5743.464566
9.607843,70,5744.793742
8.431373,68,5746.314372
9.215687,58,5747.643897
9.215687,63,5749.126602
5.09804,46,5750.152967
9.019608,62,5751.571312
9.803922,65,5753.049583
7.843137,53,5754.241862
9.215687,59,5755.574243
6.27451,52,5756.76914
8.235294,55,5758.033183
8.627451,60,5759.477031
7.058824,64,5760.915973
8.627451,58,5791.598308
9.803922,65,5792.693964
8.431373,54,5793.661025
7.647059,65,5794.87699
9.607843,71,5796.257009
8.431373,62,5797.514848
6.862745,61,5798.866131
6.27451,56,5800.162451
8.823529,63,5801.637944
7.647059,64,5803.113255
9.019608,62,5804.555136
7.450981,61,5806.004983
7.843137,56,5807.231917
8.431373,70,5808.78837
9.803922,60,5810.158491
8.823529,56,5811.430405
9.411765,70,5842.496503
7.058824,60,5843.50799
6.862745,63,5844.645946
7.843137,66,5845.85832
8.431373,68,5847.15802
8.823529,67,5848.476513
8.823529,71,5850.049689
9.803922,65,5851.495395
8.627451,67,5853.005251
7.254902,59,5854.353697
7.450981,60,5855.719471
7.450981,57,5857.105744
9.411765,71,5858.653186
9.803922,68,5860.149001
7.058824,55,5861.430203
8.039216,62,5892.565179
8.039216,54,5893.508766
6.27451,59,5894.524242
6.470589,55,5895.490445
7.843137,57,5896.540673
5.09804,49,5897.480158
9.019608,57,5898.634397
7.058824,54,5899.863865
9.215687,63,5901.32568
8.627451,61,5902.695642
9.607843,61,5904.115706
9.019608,71,5905.820587
8.627451,56,5907.048484
8.823529,66,5908.558429
8.431373,67,5910.113071
9.803922,65,5911.548296
7.058824,53,5912.70959
6.470589,52,5943.571618
8.823529,61,5944.61707
9.411765,62,5945.688739
8.431373,63,5946.808592
7.843137,55,5947.853747
9.019608,68,5949.14952
8.627451,58,5950.413502
8.627451,62,5951.82548
6.666667,60,5953.196718
8.823529,67,5954.721606
6.862745,49,5955.831851
7.254902,54,5957.112111
6.862745,57,5958.380049
9.215687,58,5959.669431
9.215687,67,5961.295289
3.921569,35,5962.09522
9.019608,68,5963.654599
7.450981,52,5964.805374
8.823529,59,5996.425324
7.843137,54,5997.681873
6.666667,50,5998.618891
7.254902,52,5999.652618
6.27451,51,6000.686026
7.647059,55,6001.932858
8.627451,66,6003.438859
7.647059,63,6004.92508
5.882353,55,6006.224553
5.686275,48,6007.329063
9.019608,63,6008.793513
8.627451,58,6010.204751
8.823529,61,6011.634479
9.607843,62,6013.019289
8.627451,67,6014.489599
8.431373,68,6016.082853
9.803922,65,6017.529762
8.431373,66,6048.402027
6.862745,54,6049.379901
8.039216,65,6050.532916
5.294118,44,6051.361941
5.09804,52,6052.337994
8.431373,64,6053.6295
7.450981,62,6055.027416
8.235294,65,6056.485973
9.411765,61,6057.875338
7.843137,55,6059.146817
9.803922,66,6060.660248
9.607843,62,6062.079658
8.039216,65,6063.684767
8.235294,52,6064.83566
9.411765,70,6066.359581
9.803922,64,6067.771244
9.607843,63,6098.74653
8.627451,70,6099.943719
7.450981,56,6100.928759
7.843137,55,6101.973624
7.647059,66,6103.229334
6.078432,51,6104.21171
7.647059,56,6105.453517
9.411765,63,6106.848425
7.843137,57,6108.122319
6.470589,52,6109.3154
6.666667,48,6110.423061
8.431373,69,6112.044337
6.078432,52,6113.238631
7.843137,56,6114.489346
8.235294,61,6115.823799
7.843137,63,6117.246655
8.235294,67,6118.744102
5.09804,50,6149.380036
8.431373,60,6150.41651
6.078432,61,6151.468757
8.823529,58,6152.67339
7.843137,62,6154.016881
7.450981,63,6155.421051
9.019608,68,6156.943981
9.215687,60,6158.26325
9.803922,65,6159.733982
8.627451,61,6161.126933
6.470589,52,6162.405279
5.686275,45,6163.446257
9.215687,61,6164.898102
6.470589,52,6166.03363
7.647059,64,6167.471669
8.823529,66,6168.943225
8.235294,57,6170.213542
6.078432,49,6200.893716
8.431373,68,6202.100663
9.803922,70,6203.342752
9.215687,59,6204.456225
8.431373,57,6205.540246
7.450981,50,6206.529751
7.450981,54,6207.663554
9.607843,61,6209.069576
8.823529,68,6210.641833
8.823529,57,6211.968998
8.627451,66,6213.474058
9.411765,61,6214.880106
8.431373,67,6216.516706
8.627451,55,6217.751621
6.666667,50,6218.875007
6.470589,54,6220.153771
9.019608,67,6221.641354
9.215687,65,6252.505642
5.490196,54,6253.431791
7.058824,49,6254.31469
9.803922,66,6255.714928
9.215687,60,6257.034803
8.039216,53,6258.194242
8.431373,64,6259.606468
7.450981,56,6260.88194
7.254902,50,6262.019302
5.294118,45,6263.088409
9.411765,69,6264.637333
6.666667,52,6265.774848
8.039216,64,6267.223107
9.607843,69,6268.751707
9.607843,69,6270.329648
9.411765,63,6271.812313
9.803922,65,6273.271283
9.215687,60,6303.944504
8.627451,58,6304.949021
8.235294,53,6305.918842
7.450981,54,6306.908616
7.843137,64,6308.173061
8.627451,65,6309.543611
9.215687,59,6310.904898
9.215687,63,6312.347538
8.823529,64,6313.81537
5.882353,51,6314.98543
7.450981,54,6316.213302
7.058824,52,6317.494757
7.843137,64,6318.918838
9.411765,60,6320.262202
8.823529,60,6321.63349
6.862745,50,6322.765347
7.647059,53,6323.994005
9.215687,62,6354.890775
8.235294,65,6356.023567
7.254902,61,6357.15213
8.823529,68,6358.409222
9.019608,58,6359.555247
9.019608,67,6360.883011
9.411765,69,6362.470071
7.843137,59,6363.872588
8.431373,61,6365.297018
9.411765,59,6366.658787
9.411765,64,6368.144683
7.843137,52,6369.340448
6.862745,54,6370.674356
7.843137,68,6372.157024
8.039216,56,6373.425201
8.235294,61,6374.864437
7.843137,51,6405.504635
8.235294,57,6406.491895
5.490196,55,6407.412702
8.039216,54,6408.49021
8.823529,63,6409.903252
9.019608,62,6411.273642
9.411765,63,6412.648187
6.27451,54,6413.825196
7.254902,54,6415.052825
7.647059,60,6416.394399
8.039216,67,6417.959646
7.843137,66,6419.422744
7.843137,59,6420.727216
8.627451,60,6422.076959
8.235294,56,6423.359061
8.039216,56,6424.699095
7.843137,62,6426.058753
8.235294,67,6457.0146
7.254902,48,6457.845589
7.058824,62,6458.915928
9.215687,61,6460.021733
8.627451,62,6461.193709
9.215687,63,6462.485492
9.411765,61,6463.888372
8.823529,56,6465.168518
7.843137,65,6466.68337
6.862745,51,6467.952707
8.823529,58,6469.23996
8.235294,54,6470.448235
8.235294,57,6471.709895
9.411765,66,6473.197045
9.215687,71,6474.74926
7.647059,53,6476.004266
9.411765,66,6477.459274
9.803922,67,6508.31716
9.607843,60,6509.344238
8.823529,68,6510.576571
8.431373,65,6511.788492
6.27451,46,6512.673011
7.058824,59,6513.956173
6.470589,51,6515.136868
9.411765,63,6516.575121
7.647059,54,6517.828339
9.215687,61,6519.218515
6.27451,49,6520.413869
8.235294,66,6521.925768
8.431373,55,6523.157399
5.882353,50,6524.301183
6.862745,52,6525.474538
9.803922,65,6526.930674
7.058824,54,6528.142872
7.254902,56,6558.864207
7.843137,55,6559.775925
9.215687,62,6560.858576
9.019608,57,6561.919946
8.431373,53,6563.008162
8.627451,63,6564.30165
8.431373,62,6565.705788
9.215687,61,6567.10718
8.235294,60,6568.444283
8.823529,61,6569.850318
8.627451,55,6571.189166
4.901961,48,6572.276153
8.039216,55,6573.499834
7.843137,63,6574.954871
8.823529,57,6576.259488
9.607843,62,6577.680171
9.215687,62,6579.05112
6.470589,51,6609.70711
6.27451,50,6610.567621
6.666667,51,6611.490218
8.235294,59,6612.633949
8.431373,55,6613.654778
7.647059,62,6614.834525
9.019608,57,6616.030401
8.235294,66,6617.541926
9.607843,64,6619.004618
6.27451,55,6620.28218
9.803922,60,6621.683341
