#{"t_start": 1695760609.5476327, "env_id": null}
r,l,t
9.019608,58,3347.17887
7.450981,54,3348.382835
9.019608,69,3349.948924
5.294118,45,3350.94864
9.019608,67,3352.429565
9.607843,63,3353.876608
7.450981,57,3355.157877
9.019608,60,3356.53045
6.666667,52,3357.664028
7.254902,63,3359.037607
7.647059,59,3360.363241
9.019608,69,3391.452063
7.843137,64,3392.521062
9.215687,69,3393.841729
6.27451,59,3395.151289
9.803922,64,3396.557845
8.823529,68,3398.046138
6.078432,54,3399.297436
5.882353,48,3400.359586
8.235294,65,3401.812579
7.254902,61,3403.233184
7.647059,52,3404.373909
7.254902,53,3405.549536
9.803922,70,3407.174805
5.882353,51,3408.324494
8.431373,69,3409.914816
8.039216,59,3411.260813
8.039216,66,3442.333153
7.254902,59,3443.32965
8.235294,66,3444.461266
3.529412,37,3445.135996
8.627451,59,3446.246395
6.470589,50,3447.20316
9.607843,70,3448.556649
9.803922,60,3449.860719
8.823529,70,3451.486025
9.411765,64,3452.992073
5.294118,55,3454.23975
6.862745,56,3455.606266
8.627451,55,3456.895361
9.803922,65,3458.336256
7.843137,56,3459.620395
9.803922,60,3460.958505
7.843137,61,3462.386529
7.843137,60,3493.250571
7.058824,51,3494.129799
8.235294,64,3495.211715
7.843137,66,3496.443784
9.019608,68,3497.686275
8.039216,65,3498.935329
7.647059,54,3500.07967
6.862745,58,3501.380577
6.666667,55,3502.624548
9.411765,59,3503.962415
9.803922,68,3505.541667
7.058824,53,3506.817597
6.862745,57,3508.110969
8.627451,57,3509.373188
8.431373,65,3510.879665
9.803922,64,3512.352642
3.333333,38,3513.195913
7.254902,52,3544.097716
8.627451,62,3545.16857
9.411765,63,3546.272486
7.843137,54,3547.224004
8.039216,56,3548.275266
7.254902,63,3549.491244
7.450981,55,3550.588841
7.450981,55,3551.831873
9.803922,65,3553.289923
9.803922,68,3554.795422
7.647059,54,3556.033267
8.235294,64,3557.511524
9.215687,63,3559.025218
8.823529,65,3560.518689
8.235294,56,3561.780645
9.019608,64,3563.2918
8.431373,58,3564.572614
8.823529,60,3595.495655
7.647059,51,3596.350359
7.254902,64,3597.471012
9.411765,61,3598.576005
5.686275,54,3599.585049
8.431373,66,3600.873333
9.607843,60,3602.206781
7.647059,64,3603.664647
5.09804,47,3604.762616
9.803922,62,3606.174844
7.450981,59,3607.526316
9.215687,59,3608.892764
8.823529,60,3610.300099
9.411765,70,3611.874167
8.627451,65,3613.375192
8.039216,67,3614.826784
9.803922,66,3646.083352
7.647059,63,3647.198019
9.411765,69,3648.421402
6.27451,51,3649.334753
8.431373,56,3650.382624
9.019608,58,3651.500823
5.882353,56,3652.641082
7.254902,62,3654.07164
9.803922,65,3655.573303
9.803922,66,3657.066242
8.431373,56,3658.341356
9.019608,71,3660.015334
6.27451,58,3661.276339
9.803922,65,3662.761188
8.823529,69,3664.2704
8.235294,55,3665.494631
5.490196,54,3666.744646
7.450981,51,3697.774955
9.607843,71,3698.971021
5.686275,45,3699.760382
8.039216,58,3700.9916
9.215687,70,3702.52281
8.823529,67,3704.007679
9.607843,64,3705.422355
7.254902,56,3706.682919
7.647059,56,3707.939998
9.803922,65,3709.382695
7.450981,53,3710.57551
4.509804,43,3711.563851
9.411765,61,3712.966371
9.803922,65,3714.506017
7.450981,56,3715.716688
9.607843,69,3717.251209
7.647059,63,3718.633179
8.235294,57,3749.360186
9.411765,61,3750.415642
8.431373,67,3751.574165
8.823529,64,3752.755023
9.411765,63,3753.953797
8.235294,58,3755.165849
6.27451,51,3756.32514
7.058824,54,3757.57506
7.843137,55,3758.824733
6.470589,55,3760.132614
8.431373,62,3761.540841
8.039216,63,3763.010963
7.254902,50,3764.126376
8.039216,54,3765.398174
6.862745,51,3766.525407
5.294118,57,3767.807859
9.411765,65,3769.326767
5.882353,51,3800.125132
6.470589,59,3801.126324
7.058824,60,3802.214104
9.411765,69,3803.48315
9.607843,60,3804.633091
7.843137,64,3805.929633
9.411765,61,3807.31646
6.862745,54,3808.561135
9.215687,59,3809.922528
7.843137,53,3811.127973
8.627451,62,3812.594072
9.019608,62,3814.04755
9.215687,64,3815.50799
9.411765,60,3816.915174
9.215687,60,3818.274443
6.666667,53,3819.462435
9.019608,67,3820.959279
9.607843,61,3851.658127
7.058824,56,3852.609885
9.019608,59,3853.684193
9.019608,64,3854.858162
7.450981,60,3856.002574
7.450981,63,3857.247658
9.215687,62,3858.603827
6.862745,59,3859.908641
5.294118,48,3861.010088
9.019608,62,3862.51985
8.235294,56,3863.787809
7.843137,64,3865.210041
9.411765,70,3866.8384
9.803922,62,3868.24159
8.235294,57,3869.495143
8.235294,54,3870.710286
5.490196,45,3871.739112
7.450981,56,3902.361038
9.215687,69,3903.568636
8.235294,57,3904.574848
8.431373,57,3905.626443
8.823529,55,3906.696392
7.450981,53,3907.799951
9.803922,65,3909.270582
7.450981,54,3910.517917
5.882353,45,3911.596408
9.411765,62,3913.00811
8.039216,55,3914.259152
9.411765,59,3915.590515
7.450981,62,3916.995244
6.470589,51,3918.152719
8.039216,53,3919.385172
9.019608,58,3920.738408
8.235294,60,3922.116211
5.686275,44,3952.700925
8.431373,55,3953.646086
9.803922,65,3954.763617
9.215687,62,3955.889097
7.647059,54,3956.905258
7.843137,59,3958.021602
9.215687,67,3959.368091
7.647059,64,3960.802902
9.411765,61,3962.256322
8.627451,60,3963.622057
7.254902,56,3964.970962
9.411765,61,3966.362804
7.450981,63,3967.752069
6.862745,53,3968.934683
8.235294,66,3970.471897
4.901961,42,3971.391647
8.627451,67,3972.892638
7.450981,55,4003.818067
7.450981,57,4004.820601
5.09804,48,4005.650707
8.431373,55,4006.656515
7.647059,55,4007.708416
9.019608,59,4008.8655
4.901961,50,4009.934965
8.235294,58,4011.292158
9.411765,59,4012.648501
9.215687,59,4014.029959
4.313725,44,4015.063656
8.627451,65,4016.563681
8.431373,58,4017.940926
8.823529,63,4019.343422
6.078432,55,4020.571142
9.019608,62,4021.980883
8.039216,62,4023.43051
9.607843,70,4025.016491
9.019608,67,4056.099687
9.215687,60,4057.156337
6.666667,54,4058.130587
9.215687,59,4059.258531
9.607843,60,4060.417846
7.450981,53,4061.64079
8.823529,63,4063.126358
6.470589,53,4064.337113
7.647059,54,4065.550889
9.215687,70,4067.160214
9.607843,69,4068.796097
5.882353,51,4069.978048
8.627451,65,4071.574182
9.019608,58,4072.855428
8.627451,58,4074.164104
8.235294,68,4075.696316
6.666667,50,4106.361136
9.411765,72,4107.580509
6.666667,55,4108.535597
5.882353,47,4109.386903
9.215687,60,4110.516322
7.254902,63,4111.732742
9.411765,61,4112.969433
8.039216,55,4114.21533
9.215687,60,4115.63129
6.470589,59,4117.010777
8.823529,60,4118.415277
8.039216,64,4119.893223
9.215687,59,4121.301094
8.235294,61,4122.644615
7.450981,52,4123.793326
8.235294,59,4125.067951
8.431373,58,4126.373314
5.09804,50,4157.358578
4.313725,40,4158.036211
6.862745,62,4159.080967
8.823529,59,4160.1812
9.215687,63,4161.549142
7.843137,55,4162.859114
7.843137,52,4164.014638
9.803922,70,4165.571493
7.647059,56,4166.899125
8.431373,54,4168.127807
8.823529,59,4169.51223
9.607843,69,4171.020438
9.411765,60,4172.353424
4.901961,50,4173.541816
7.058824,50,4174.662484
7.450981,56,4175.925472
7.058824,61,4177.27311
9.803922,65,4178.811419
8.627451,65,4209.523013
9.803922,65,4210.658055
9.803922,65,4211.80796
8.627451,59,4212.920846
9.803922,68,4214.227808
9.607843,69,4215.606203
6.078432,50,4216.732076
9.215687,63,4218.161449
9.803922,65,4219.654365
8.823529,69,4221.235606
7.843137,55,4222.490364
7.254902,51,4223.642845
9.411765,63,4225.062998
6.470589,61,4226.440813
7.843137,52,4227.724612
7.254902,62,4229.110164
7.450981,58,4259.987003
8.431373,67,4261.134972
5.490196,57,4262.249649
8.235294,59,4263.368949
8.039216,59,4264.519063
8.039216,58,4265.698055
7.450981,56,4266.960518
8.823529,56,4268.265915
9.803922,65,4269.771377
9.803922,61,4271.169171
8.039216,65,4272.655107
5.686275,48,4273.768102
8.235294,68,4275.39698
5.882353,53,4276.571907
8.235294,58,4277.870345
6.666667,54,4279.105501
6.666667,62,4280.462128
7.450981,54,4311.099622
7.254902,61,4312.138143
8.235294,66,4313.318059
9.019608,67,4314.558396
8.039216,53,4315.564211
9.411765,70,4316.938871
8.235294,55,4318.106686
9.019608,69,4319.703262
8.431373,67,4321.201288
9.607843,70,4322.822349
8.431373,57,4324.106756
9.803922,65,4325.643327
8.627451,56,4326.886369
9.411765,61,4328.22261
7.647059,56,4329.525345
7.254902,62,4330.901401
9.215687,61,4361.86055
5.882353,48,4362.788627
6.078432,49,4363.630972
7.450981,63,4364.765211
9.803922,62,4365.947904
7.450981,50,4366.928123
6.078432,56,4368.194457
9.607843,62,4369.594768
6.666667,51,4370.775298
6.078432,50,4371.951187
7.843137,56,4373.411176
7.450981,64,4374.806241
9.411765,68,4376.274691
8.823529,59,4377.595248
8.039216,56,4378.900508
7.843137,63,4380.310513
8.431373,56,4381.56074
8.039216,56,4382.816415
6.078432,52,4413.437878
8.039216,56,4414.408157
7.843137,59,4415.539425
6.666667,50,4416.465644
9.803922,65,4417.726643
5.882353,50,4418.701838
9.019608,60,4419.982355
9.019608,66,4421.493629
9.607843,61,4422.901256
6.470589,50,4424.012648
5.09804,50,4425.159237
6.666667,61,4426.572736
6.27451,54,4427.816763
7.843137,61,4429.218349
7.254902,47,4430.306686
9.803922,65,4431.830645
8.235294,67,4433.405626
9.215687,64,4464.473664
8.039216,62,4465.536511
8.627451,61,4466.615818
8.823529,59,4467.685889
9.215687,62,4468.869229
9.411765,70,4470.396749
8.431373,65,4471.849576
8.627451,63,4473.256562
9.607843,69,4474.870414
9.019608,59,4476.23806
9.215687,68,4477.885335
7.843137,55,4479.095724
9.215687,68,4480.605859
8.823529,57,4481.909534
9.019608,66,4483.350144
5.882353,59,4484.666637
7.254902,63,4515.681716
7.058824,50,4516.525314
8.039216,55,4517.508737
9.607843,70,4518.798729
8.823529,67,4520.081613
8.627451,56,4521.184047
7.254902,61,4522.551998
8.431373,66,4524.085359
8.039216,63,4525.537101
9.019608,70,4527.175964
7.843137,59,4528.510411
9.803922,65,4529.944906
7.647059,52,4531.183967
9.803922,65,4532.642053
7.058824,50,4533.741695
8.823529,68,4535.305192
7.254902,59,4566.27386
9.215687,69,4567.466206
9.411765,61,4568.533314
7.647059,53,4569.48332
5.490196,52,4570.458195
8.431373,68,4571.779634
7.450981,52,4572.976051
8.431373,61,4574.350616
8.627451,64,4575.818277
8.431373,59,4577.155337
8.431373,62,4578.597231
9.019608,58,4579.904354
9.607843,61,4581.23962
7.647059,52,4582.356622
9.607843,62,4583.73068
7.450981,60,4585.104214
6.666667,55,4586.40214
6.078432,53,4617.168233
9.803922,67,4618.322742
8.039216,65,4619.470538
8.431373,58,4620.516177
9.411765,69,4621.813758
8.823529,69,4623.28924
9.411765,69,4624.841249
9.215687,69,4626.403106
7.254902,57,4627.758771
7.058824,61,4629.145593
8.823529,66,4630.747382
7.843137,65,4632.162756
9.607843,68,4633.670909
8.627451,55,4634.882878
6.862745,59,4636.189665
8.431373,66,4637.734521
5.490196,49,4668.405658
9.019608,67,4669.555591
8.627451,66,4670.714727
6.862745,59,4671.79094
8.627451,67,4673.07168
6.666667,59,4674.291336
8.431373,64,4675.734809
8.431373,56,4677.034019
7.843137,59,4678.382372
8.431373,66,4679.894337
8.627451,55,4681.176561
9.411765,69,4682.760172
9.411765,64,4684.148442
7.450981,56,4685.370095
9.803922,63,4686.763756
9.215687,64,4688.178812
7.058824,56,4719.014218
9.019608,64,4720.111085
9.803922,68,4721.321498
9.411765,63,4722.482542
9.803922,65,4723.903157
9.215687,63,4725.263094
7.058824,65,4726.726605
8.039216,57,4727.994797
8.235294,59,4729.313224
9.411765,58,4730.625027
7.450981,52,4731.801256
6.470589,47,4732.873207
9.803922,66,4734.397916
8.431373,65,4735.868009
7.450981,52,4737.076601
7.647059,57,4738.326895
6.666667,58,4739.614961
9.607843,68,4770.584126
9.019608,64,4771.683964
8.431373,65,4772.825996
7.843137,67,4774.065384
7.058824,61,4775.23895
9.019608,58,4776.476947
8.627451,67,4778.029435
9.411765,68,4779.564208
8.235294,64,4781.023422
9.803922,65,4782.481594
7.843137,54,4783.701561
8.823529,58,4784.999961
5.686275,56,4786.326385
8.039216,66,4787.848594
8.431373,66,4789.30942
9.019608,69,4790.825613
9.019608,59,4821.494546
8.235294,53,4822.369256
9.411765,72,4823.774445
8.235294,55,4824.955829
8.823529,61,4826.288394
8.235294,58,4827.549078
5.686275,55,4828.784494
7.450981,65,4830.250826
9.019608,63,4831.655861
8.039216,66,4833.161013
8.823529,56,4834.398497
5.882353,47,4835.452523
9.803922,62,4836.806545
6.666667,63,4838.285622
9.215687,68,4839.826583
6.666667,58,4841.12484
5.09804,48,4871.839472
8.235294,64,4872.934127
6.470589,52,4873.833521
8.431373,68,4875.101541
6.470589,53,4876.149566
9.019608,59,4877.294559
7.843137,58,4878.513001
8.627451,66,4880.02227
9.607843,66,4881.54795
8.039216,65,4882.991405
7.647059,64,4884.462779
8.235294,60,4885.813572
9.803922,65,4887.311309
6.862745,54,4888.524956
8.235294,58,4889.808698
9.215687,64,4891.249908
7.450981,50,4892.347143
6.27451,48,4923.010696
7.843137,65,4924.138128
6.862745,62,4925.227895
9.215687,63,4926.403893
8.431373,66,4927.644209
6.078432,56,4928.744734
8.235294,55,4929.992833
8.627451,66,4931.509202
8.627451,69,4933.081642
6.666667,61,4934.475027
9.803922,65,4935.977381
8.823529,62,4937.34466
5.490196,46,4938.429294
9.411765,68,4939.918869
7.450981,56,4941.141995
8.431373,66,4942.656524
7.450981,51,4943.770214
8.627451,64,4974.561355
7.843137,52,4975.43295
6.470589,46,4976.230825
8.627451,67,4977.467087
7.254902,63,4978.774605
9.019608,66,4980.233947
9.019608,62,4981.616966
8.823529,57,4982.89934
5.882353,57,4984.216092
9.411765,58,4985.56651
7.843137,67,4987.103111
7.647059,52,4988.24053
9.607843,69,4989.766221
8.627451,61,4991.192085
6.862745,60,4992.495575
7.254902,59,4993.812821
8.039216,64,5024.79133
9.019608,69,5025.956549
9.607843,62,5027.066207
8.431373,64,5028.415017
9.411765,70,5029.95171
9.607843,70,5031.535389
8.823529,59,5032.830136
8.823529,57,5034.099635
9.019608,58,5035.415416
5.490196,46,5036.441512
8.627451,65,5037.900421
7.843137,60,5039.279221
8.235294,58,5040.624863
8.823529,66,5042.086618
8.627451,55,5043.348293
8.039216,63,5044.732071
4.901961,51,5045.861598
8.235294,57,5076.555867
4.313725,43,5077.322983
9.019608,61,5078.38012
8.235294,58,5079.429056
9.803922,65,5080.666925
7.058824,53,5081.7027
9.215687,61,5083.031495
9.411765,63,5084.478333
5.09804,49,5085.621914
6.862745,55,5086.86368
7.450981,61,5088.302559
8.823529,58,5089.706754
8.431373,68,5091.225771
7.254902,54,5092.491684
4.901961,46,5093.495064
8.235294,64,5094.915375
8.235294,58,5096.270604
7.843137,66,5127.202734
8.431373,63,5128.28187
8.627451,58,5129.311712
9.803922,64,5130.489783
9.019608,58,5131.591027
7.254902,61,5132.792848
5.882353,47,5133.892913
9.411765,66,5135.433207
7.843137,66,5137.005404
9.215687,59,5138.451131
9.803922,65,5139.899554
7.843137,55,5141.193086
8.627451,57,5142.449298
9.803922,65,5143.874756
9.215687,64,5145.358182
8.431373,59,5146.678012
7.058824,54,5147.856755
8.823529,70,5178.74084
9.803922,70,5179.95873
8.039216,65,5181.159604
9.607843,70,5182.488051
8.431373,59,5183.630409
5.294118,48,5184.643869
8.627451,66,5186.125926
8.039216,66,5187.626579
8.235294,55,5188.910119
7.058824,56,5190.225603
9.803922,67,5191.738872
8.627451,61,5193.087113
8.823529,62,5194.476005
8.627451,64,5195.936604
9.215687,70,5197.625702
7.843137,63,5228.608438
9.215687,63,5229.674907
9.607843,70,5230.877159
5.882353,47,5231.736588
8.627451,66,5232.957325
9.215687,62,5234.155857
8.431373,70,5235.706675
9.803922,65,5237.140939
6.666667,53,5238.342468
8.431373,63,5239.755549
8.039216,62,5241.218506
5.09804,51,5242.353071
8.431373,61,5243.711944
9.019608,64,5245.164812
9.019608,59,5246.540067
8.627451,64,5247.986686
9.215687,70,5249.500805
9.607843,63,5280.30001
5.686275,55,5281.238585
7.843137,57,5282.342738
8.039216,65,5283.729704
5.490196,54,5284.898829
7.450981,66,5286.33489
9.215687,64,5287.752167
6.862745,54,5288.939681
9.803922,65,5290.402596
9.019608,70,5291.999082
9.019608,60,5293.383112
6.078432,48,5294.461712
9.607843,66,5295.954435
6.862745,55,5297.182446
8.823529,63,5298.626795
6.27451,52,5299.852076
9.411765,70,5330.899099
9.411765,62,5331.960646
9.019608,60,5333.054687
6.666667,62,5334.182176
7.450981,60,5335.302853
9.411765,69,5336.632697
9.803922,65,5338.085836
7.647059,62,5339.482543
7.843137,57,5340.769156
9.215687,61,5342.166737
8.627451,67,5343.766712
8.039216,67,5345.240065
7.843137,54,5346.425199
8.039216,63,5347.821148
7.843137,64,5349.303388
8.235294,61,5350.678845
7.254902,55,5381.474585
7.254902,54,5382.390561
8.039216,59,5383.443085
8.431373,64,5384.732135
8.431373,58,5385.982682
9.411765,69,5387.492671
7.647059,59,5388.827089
9.019608,65,5390.263986
8.823529,69,5391.79498
8.431373,65,5393.283281
8.823529,67,5394.835863
7.647059,57,5396.091447
5.686275,58,5397.386687
9.411765,61,5398.786263
9.019608,62,5400.171803
9.803922,60,5401.550403
8.823529,58,5402.924767
9.019608,58,5433.621076
9.411765,61,5434.725582
6.27451,55,5435.750818
8.235294,56,5436.810737
7.450981,63,5438.010187
8.431373,58,5439.204721
7.843137,65,5440.628986
7.450981,52,5441.817212
8.627451,60,5443.169187
9.607843,62,5444.58703
9.607843,62,5445.975566
9.803922,69,5447.570174
8.235294,58,5448.876715
6.27451,51,5450.097373
9.215687,62,5451.451461
7.450981,63,5452.866874
9.411765,60,5483.868196
9.607843,62,5484.954529
8.627451,55,5485.90179
9.607843,61,5487.015112
9.803922,65,5488.230359
6.666667,54,5489.253878
9.215687,62,5490.514078
7.254902,56,5491.740874
8.235294,60,5493.104942
7.450981,55,5494.362205
8.431373,63,5495.802593
8.235294,56,5497.13953
7.843137,67,5498.668328
9.411765,71,5500.24993
9.215687,61,5501.656811
9.803922,65,5503.093187
7.843137,63,5504.497025
9.019608,58,5535.455308
8.235294,57,5536.408372
6.470589,54,5537.364329
8.039216,54,5538.517196
9.215687,61,5539.8251
8.431373,67,5541.281485
9.607843,63,5542.674897
8.627451,57,5543.918544
8.431373,65,5545.397281
7.450981,62,5546.733275
7.254902,64,5548.126197
6.27451,54,5549.286007
7.254902,61,5550.645049
8.627451,66,5552.125588
8.039216,59,5553.490754
9.411765,70,5555.065034
8.235294,54,5585.800914
8.039216,56,5586.718109
7.450981,61,5587.76885
5.882353,45,5588.562434
7.058824,62,5589.701969
7.843137,52,5590.679438
7.254902,47,5591.613694
8.039216,66,5592.993708
6.666667,59,5594.365781
7.058824,62,5595.790925
9.803922,65,5597.270365
9.411765,70,5599.014362
8.431373,60,5600.316963
8.039216,55,5601.529203
9.019608,57,5602.795844
9.607843,61,5604.173176
9.803922,66,5605.651104
9.019608,59,5636.610725
6.078432,59,5637.624665
6.862745,56,5638.623102
9.215687,69,5639.87708
9.803922,70,5641.18474
9.019608,61,5642.364483
8.627451,54,5643.57549
6.862745,61,5644.978341
8.235294,68,5646.518441
9.803922,60,5647.913451
9.411765,67,5649.435303
7.254902,64,5650.907436
6.078432,46,5651.946899
7.450981,59,5653.410459
7.843137,55,5654.608375
8.823529,61,5655.95357
8.823529,62,5657.344202
9.215687,58,5688.449605
8.431373,60,5689.499327
7.254902,61,5690.653141
9.803922,70,5692.170344
6.470589,50,5693.292925
7.647059,50,5694.403241
7.058824,61,5695.795034
8.039216,65,5697.343852
7.647059,65,5698.821375
8.039216,66,5700.357032
7.450981,56,5701.60327
5.09804,47,5702.669003
7.058824,51,5703.875216
8.627451,59,5705.198303
8.627451,57,5706.485813
8.627451,66,5708.024701
8.235294,64,5709.425597
9.803922,66,5740.550414
9.803922,66,5741.73751
6.862745,53,5742.706959
7.058824,55,5743.729489
9.019608,58,5744.845995
8.235294,55,5746.077308
9.215687,59,5747.434994
9.411765,69,5749.056865
7.254902,48,5750.13232
8.823529,56,5751.398182
9.411765,62,5752.808478
8.235294,57,5754.103407
8.431373,64,5755.558869
7.843137,51,5756.725456
8.235294,56,5758.013606
8.235294,60,5759.456665
7.450981,62,5760.845236
8.627451,58,5791.528571
9.607843,63,5792.586467
8.039216,66,5793.784207
8.627451,66,5795.035772
9.411765,69,5796.384474
7.843137,67,5797.730401
7.450981,63,5799.171811
6.666667,58,5800.520203
8.039216,62,5801.948914
6.470589,47,5803.043518
9.019608,64,5804.536297
8.039216,57,5805.887585
8.823529,66,5807.3294
8.431373,59,5808.651131
9.803922,61,5810.043143
9.019608,68,5811.621477
9.215687,64,5842.499794
7.647059,53,5843.382596
8.039216,56,5844.401242
8.235294,54,5845.386982
8.039216,59,5846.488752
9.019608,67,5847.794275
8.431373,68,5849.189751
9.215687,64,5850.643196
8.431373,61,5852.003252
8.431373,58,5853.324448
8.627451,58,5854.646081
7.647059,53,5855.885552
8.627451,60,5857.288713
9.803922,67,5858.762741
8.039216,62,5860.126368
9.019608,57,5861.445009
7.058824,57,5862.761973
6.666667,49,5893.333216
7.843137,64,5894.437567
8.235294,55,5895.405115
6.470589,58,5896.470936
9.411765,61,5897.64672
8.039216,63,5898.953609
9.607843,68,5900.546594
9.019608,71,5902.163277
8.823529,59,5903.546623
8.431373,56,5904.839636
8.431373,69,5906.429703
8.235294,61,5907.820975
8.235294,54,5909.031426
9.803922,66,5910.550664
6.862745,49,5911.641811
7.647059,63,5913.021385
9.607843,68,5944.063718
9.019608,60,5945.100239
7.843137,63,5946.225886
8.039216,59,5947.296039
8.823529,69,5948.599971
9.411765,69,5950.019337
8.235294,57,5951.334722
6.862745,58,5952.639569
9.019608,61,5954.029181
7.647059,53,5955.25624
7.058824,60,5956.66213
7.450981,64,5958.073486
8.823529,59,5959.385653
7.843137,61,5960.794905
3.72549,33,5961.614303
8.235294,57,5962.943377
6.862745,61,5964.301038
8.823529,63,5995.946614
7.450981,61,5997.445816
7.450981,61,5998.628386
6.470589,58,5999.770639
5.490196,47,6000.735197
8.039216,54,6001.95866
9.215687,70,6003.571629
4.313725,40,6004.494618
6.078432,48,6005.63244
7.843137,55,6006.912565
9.215687,69,6008.503451
8.039216,63,6010.006953
8.823529,63,6011.511006
9.019608,60,6012.855173
8.039216,67,6014.325184
7.254902,60,6015.73248
9.607843,61,6017.105254
8.235294,70,6048.129168
8.039216,53,6049.062863
7.647059,62,6050.164783
6.666667,50,6051.100288
5.09804,50,6052.036887
9.215687,70,6053.414462
7.450981,52,6054.589636
7.647059,57,6055.889332
9.607843,64,6057.326566
7.450981,62,6058.748743
9.607843,62,6060.177041
9.607843,61,6061.560493
7.647059,60,6063.084452
7.254902,59,6064.398742
9.411765,61,6065.736774
9.215687,59,6067.033359
9.803922,63,6068.507684
8.823529,69,6099.340497
7.647059,66,6100.485164
6.862745,52,6101.434845
7.647059,60,6102.567724
7.450981,52,6103.571908
8.235294,67,6104.953578
9.607843,61,6106.339631
7.450981,55,6107.54886
7.450981,58,6108.858428
6.27451,51,6110.010027
8.235294,54,6111.246301
7.058824,60,6112.710355
8.235294,56,6113.932352
8.823529,68,6115.451127
8.431373,56,6116.689648
8.235294,65,6118.174042
7.843137,54,6119.38211
9.411765,70,6150.184662
6.27451,60,6151.235176
9.019608,61,6152.452863
8.039216,62,6153.793741
8.039216,53,6154.981224
9.019608,58,6156.275928
8.627451,67,6157.760652
9.411765,61,6159.145258
8.235294,57,6160.436271
6.666667,61,6161.858579
6.666667,52,6163.091184
8.823529,69,6164.734149
7.058824,59,6166.040729
8.039216,62,6167.422463
8.823529,69,6168.978645
7.450981,57,6170.246477
6.666667,51,6200.932174
8.235294,66,6202.109606
9.607843,69,6203.329181
9.607843,60,6204.464829
8.235294,57,6205.550422
6.862745,58,6206.704625
7.058824,61,6208.02242
9.411765,69,6209.612425
8.431373,60,6210.994781
9.411765,58,6212.359312
8.039216,60,6213.718455
9.607843,63,6215.265545
8.039216,60,6216.651166
8.627451,66,6218.111268
6.862745,57,6219.407793
8.235294,54,6220.675491
8.627451,56,6221.968398
9.607843,60,6252.631244
5.490196,53,6253.5407
6.470589,48,6254.436044
9.019608,59,6255.698431
9.215687,65,6257.115875
8.039216,53,6258.281017
8.235294,64,6259.70057
7.647059,60,6261.065892
7.058824,51,6262.244897
6.078432,56,6263.508411
9.411765,70,6265.090537
6.470589,51,6266.220496
8.039216,59,6267.553038
9.411765,59,6268.868549
8.431373,55,6270.115608
9.019608,60,6271.522598
9.607843,62,6272.908792
9.215687,65,6303.75687
8.039216,56,6304.727081
7.843137,55,6305.707049
7.450981,51,6306.641711
7.843137,64,6307.901103
8.431373,60,6309.131449
8.431373,54,6310.36974
9.019608,69,6311.958723
9.215687,69,6313.533574
7.058824,51,6314.702532
6.666667,58,6316.018563
6.078432,54,6317.344342
6.470589,53,6318.532345
9.411765,62,6319.929411
9.215687,63,6321.3649
7.058824,49,6322.457046
7.843137,57,6323.787251
8.823529,58,6354.655089
8.431373,58,6355.654438
6.470589,52,6356.607044
8.823529,62,6357.742167
8.823529,62,6358.929675
9.019608,69,6360.292401
9.803922,67,6361.737105
8.431373,56,6363.09154
8.823529,69,6364.711833
9.411765,60,6366.077533
9.411765,60,6367.476689
7.647059,63,6368.928431
5.686275,48,6370.116823
8.039216,59,6371.438647
7.254902,61,6372.811905
8.235294,58,6374.114334
7.647059,52,6375.335012
7.843137,59,6405.986512
7.254902,51,6406.857324
7.450981,55,6407.817251
9.411765,70,6409.359721
8.431373,55,6410.557374
9.411765,70,6412.106427
7.450981,61,6413.449149
7.450981,54,6414.63939
6.862745,55,6415.888917
8.235294,66,6417.363491
8.235294,57,6418.682888
8.627451,59,6419.996752
7.254902,62,6421.395425
7.843137,54,6422.609907
7.843137,64,6424.160769
8.235294,58,6425.440046
8.431373,59,6426.734164
8.431373,68,6457.555364
6.470589,52,6458.450596
8.823529,57,6459.452322
8.627451,58,6460.531333
9.215687,69,6461.846269
9.607843,61,6463.237266
8.039216,55,6464.505103
7.843137,66,6466.025975
7.254902,57,6467.352906
9.411765,64,6468.882489
6.862745,55,6470.10122
8.823529,69,6471.640158
9.411765,70,6473.21978
9.411765,61,6474.541424
7.058824,50,6475.738689
8.627451,54,6476.942984
8.823529,57,6507.733192
9.411765,58,6508.7335
8.823529,60,6509.781696
8.431373,67,6510.976102
5.294118,45,6511.841293
7.843137,54,6512.887166
7.058824,49,6513.984684
9.215687,61,6515.380965
7.647059,62,6516.801165
9.411765,70,6518.415604
6.27451,50,6519.555965
8.235294,57,6520.918438
8.627451,61,6522.319146
7.058824,49,6523.408423
7.058824,58,6524.749977
9.803922,61,6526.110289
7.843137,50,6527.225513
6.862745,61,6528.656284
6.470589,52,6559.12745
8.039216,56,6560.074851
9.607843,69,6561.29248
7.450981,55,6562.404493
8.627451,57,6563.531014
8.627451,65,6564.944253
9.411765,61,6566.338711
8.235294,55,6567.590786
8.627451,57,6568.869026
9.019608,57,6570.289041
6.470589,48,6571.382562
8.235294,59,6572.6888
8.039216,56,6573.983768
8.823529,60,6575.344464
9.215687,60,6576.695498
9.215687,63,6578.127769
5.882353,51,6579.279241
6.862745,49,6609.821305
6.666667,49,6610.697232
8.039216,55,6611.682188
9.215687,58,6612.80324
7.058824,47,6613.68516
8.823529,59,6614.823035
8.235294,59,6616.062675
9.803922,63,6617.492265
5.882353,56,6618.771658
9.215687,58,6620.104968
