#{"t_start": 1695760609.583957, "env_id": null}
r,l,t
9.019608,59,3354.257072
6.862745,51,3355.436965
9.411765,69,3356.956824
6.862745,61,3358.282813
8.823529,68,3359.784862
9.803922,65,3390.909441
8.039216,59,3391.919831
8.823529,56,3392.889038
8.039216,52,3393.933551
7.058824,56,3395.185187
7.254902,57,3396.424708
8.823529,62,3397.776859
7.450981,55,3399.028312
8.431373,63,3400.463035
6.27451,51,3401.59162
9.607843,67,3403.13847
8.431373,55,3404.366118
4.901961,43,3405.313233
5.490196,47,3406.413059
8.039216,65,3407.873402
6.862745,47,3408.944265
8.823529,69,3410.552566
6.470589,47,3411.614099
9.803922,70,3442.66474
6.470589,54,3443.556172
8.235294,63,3444.663475
9.803922,65,3445.877937
7.843137,58,3446.956848
7.254902,59,3448.097286
6.862745,55,3449.217553
4.117647,43,3450.214826
8.627451,56,3451.530336
6.862745,61,3452.956746
9.019608,63,3454.401128
9.803922,65,3456.005738
8.823529,61,3457.34339
9.019608,70,3458.885893
4.313725,46,3459.965162
7.450981,66,3461.437938
8.431373,66,3463.032084
9.803922,65,3493.782354
8.431373,67,3494.908168
9.607843,62,3496.042174
7.843137,62,3497.194969
8.039216,61,3498.343465
6.078432,58,3499.494531
8.235294,56,3500.735275
7.843137,63,3502.172713
8.823529,70,3503.764691
7.450981,57,3505.081808
7.450981,51,3506.33368
7.254902,60,3507.683869
8.039216,59,3508.997894
9.411765,62,3510.426292
9.411765,64,3511.928766
7.843137,61,3513.268127
6.078432,58,3544.276639
8.431373,60,3545.302617
8.431373,62,3546.377499
9.215687,59,3547.423392
4.117647,42,3548.221346
7.254902,52,3549.211862
9.019608,61,3550.431552
9.019608,59,3551.747972
8.235294,55,3552.979826
7.843137,64,3554.411269
7.647059,63,3555.846772
7.450981,57,3557.155488
7.254902,65,3558.643695
9.803922,61,3560.123897
8.235294,57,3561.362807
6.078432,52,3562.659481
7.843137,65,3564.087746
9.411765,63,3595.156828
8.039216,57,3596.141902
7.647059,60,3597.17278
8.627451,58,3598.219099
9.019608,62,3599.371633
8.431373,66,3600.626896
8.431373,58,3601.907394
6.666667,51,3603.087737
9.411765,64,3604.541606
5.294118,51,3605.721972
8.235294,66,3607.23009
9.411765,62,3608.65177
7.843137,64,3610.156506
5.09804,54,3611.384032
9.411765,62,3612.807727
8.823529,58,3614.080234
9.019608,70,3615.607093
9.215687,67,3646.712779
9.607843,70,3647.9499
7.843137,65,3649.101889
8.039216,54,3650.096114
9.803922,67,3651.391571
7.254902,57,3652.55962
9.019608,57,3653.860057
7.843137,53,3655.078762
9.019608,59,3656.440315
8.627451,58,3657.739067
6.078432,48,3658.826584
8.039216,56,3660.164679
9.607843,62,3661.53125
9.607843,59,3662.879153
9.019608,69,3664.403429
8.823529,57,3665.668806
7.450981,54,3666.921586
9.803922,70,3698.227459
9.019608,69,3699.398084
7.843137,64,3700.671502
5.882353,56,3701.88983
6.862745,64,3703.304691
9.803922,62,3704.666094
6.27451,55,3705.906847
8.039216,54,3707.111506
9.215687,70,3708.664736
9.215687,59,3709.999567
9.803922,62,3711.410347
6.666667,55,3712.69558
7.647059,56,3713.946888
9.803922,65,3715.431358
5.294118,47,3716.456519
5.882353,55,3717.69574
9.215687,58,3748.667081
9.215687,63,3749.705235
7.647059,53,3750.619445
8.627451,57,3751.634314
6.470589,52,3752.588768
8.235294,58,3753.673021
9.411765,60,3754.906827
8.431373,60,3756.267767
9.215687,68,3757.840085
9.803922,61,3759.243821
8.039216,58,3760.606141
7.843137,52,3761.840231
7.843137,60,3763.18384
7.843137,62,3764.582454
7.450981,55,3765.840309
8.431373,58,3767.150236
8.039216,54,3768.365655
8.431373,60,3769.742762
7.843137,54,3800.486547
6.666667,49,3801.322013
6.078432,58,3802.397584
9.411765,61,3803.523039
5.294118,44,3804.359014
5.09804,46,3805.281463
6.862745,51,3806.341532
8.627451,57,3807.674011
9.803922,62,3809.110031
7.450981,57,3810.408143
9.803922,65,3811.916382
7.450981,56,3813.29127
9.411765,60,3814.632909
6.666667,56,3815.90036
8.823529,59,3817.309125
9.215687,61,3818.665819
9.019608,58,3819.978801
9.607843,62,3850.926048
9.607843,64,3852.032733
7.058824,55,3852.976246
8.823529,58,3854.028154
9.803922,63,3855.201617
7.450981,57,3856.299842
7.647059,57,3857.41607
8.823529,60,3858.760163
8.039216,53,3859.92587
6.470589,63,3861.365399
9.607843,70,3863.061655
7.058824,61,3864.429133
4.509804,44,3865.477409
9.019608,63,3866.870202
8.431373,56,3868.125072
7.450981,60,3869.458819
9.411765,59,3870.787304
9.803922,64,3901.7498
8.235294,60,3902.797895
8.235294,64,3903.918476
7.058824,48,3904.790171
7.254902,64,3905.989769
9.215687,58,3907.121998
8.235294,60,3908.445381
8.431373,67,3909.978881
8.823529,62,3911.46482
6.862745,60,3912.838685
9.411765,64,3914.29672
7.450981,54,3915.504042
5.294118,44,3916.511832
9.411765,61,3917.893737
8.823529,57,3919.188764
9.607843,61,3920.632432
8.431373,54,3921.879176
6.27451,53,3952.664601
8.431373,66,3953.800036
9.607843,70,3955.022078
8.431373,61,3956.12519
5.490196,47,3957.013384
9.411765,70,3958.327659
9.215687,57,3959.534461
8.627451,68,3961.050239
7.647059,53,3962.338576
8.039216,66,3963.821411
9.607843,70,3965.503682
8.235294,55,3966.731614
8.627451,57,3968.003532
8.627451,65,3969.500193
7.450981,58,3970.802286
8.823529,57,3972.065037
7.843137,53,3973.246089
6.470589,58,4004.141489
8.627451,57,4005.127563
6.666667,50,4006.03397
9.215687,69,4007.314931
7.254902,56,4008.396348
7.843137,66,4009.783947
6.27451,52,4010.991526
8.039216,56,4012.298763
3.72549,40,4013.224847
9.803922,69,4014.820278
4.509804,44,4015.836601
8.627451,57,4017.212095
9.607843,64,4018.650153
8.627451,61,4020.018461
4.117647,38,4020.87969
7.843137,55,4022.11851
8.039216,55,4023.417737
9.607843,71,4054.909985
6.862745,47,4055.748821
8.627451,61,4056.818086
8.235294,63,4057.949863
8.627451,58,4059.030161
8.627451,64,4060.273415
9.803922,70,4061.887213
8.039216,51,4063.09154
8.039216,53,4064.300789
9.215687,61,4065.682506
8.235294,58,4067.003829
8.823529,66,4068.581828
7.647059,62,4070.019431
7.254902,53,4071.326439
9.019608,57,4072.602339
9.607843,71,4074.220636
7.647059,57,4075.490206
8.235294,56,4106.281689
9.019608,57,4107.248699
8.627451,58,4108.255993
8.039216,67,4109.461457
4.705883,45,4110.306104
8.823529,58,4111.417289
6.27451,52,4112.465918
5.09804,44,4113.362711
9.411765,58,4114.747992
8.235294,57,4116.071407
9.607843,59,4117.452398
8.431373,65,4118.979236
9.803922,65,4120.526146
6.666667,52,4121.686534
8.431373,57,4122.943803
8.627451,59,4124.235625
9.411765,64,4125.640016
8.627451,56,4126.901656
7.058824,58,4157.898594
7.647059,53,4158.791726
8.627451,59,4159.829683
6.27451,45,4160.777542
4.705883,42,4161.749976
7.254902,49,4162.898
8.431373,64,4164.304566
9.411765,59,4165.626258
9.019608,68,4167.222096
7.450981,52,4168.42179
9.019608,60,4169.803625
8.431373,65,4171.240291
8.627451,56,4172.473719
8.431373,56,4173.785484
8.627451,58,4175.08532
8.431373,56,4176.356699
3.921569,39,4177.210237
5.882353,56,4178.525108
5.882353,49,4209.046437
8.431373,56,4209.979199
9.019608,59,4211.027304
8.627451,60,4212.117651
9.803922,61,4213.294669
8.627451,58,4214.418073
9.019608,68,4215.781502
9.803922,65,4217.249081
9.411765,67,4218.776994
7.058824,50,4219.942728
9.411765,69,4221.514205
9.803922,68,4223.054526
8.627451,67,4224.574574
8.039216,56,4225.841893
6.27451,52,4227.048226
9.411765,60,4228.4863
7.254902,50,4229.597795
7.450981,49,4260.212423
7.647059,62,4261.261673
8.431373,68,4262.612161
8.627451,65,4263.846904
5.09804,46,4264.763211
8.039216,60,4266.032125
7.647059,54,4267.24378
7.843137,59,4268.624619
8.431373,55,4269.874507
9.803922,65,4271.371891
9.215687,63,4272.8093
9.215687,60,4274.201996
8.039216,58,4275.581769
6.470589,58,4276.883726
7.058824,56,4278.137432
7.058824,51,4279.297396
8.235294,58,4280.572098
6.862745,55,4311.212922
7.058824,58,4312.193688
6.470589,55,4313.146732
6.666667,58,4314.202417
8.235294,56,4315.255552
9.215687,63,4316.492447
6.078432,48,4317.454136
8.823529,58,4318.776094
8.039216,65,4320.286193
8.823529,63,4321.698789
7.843137,59,4323.047604
9.215687,59,4324.384157
9.411765,69,4326.000351
9.803922,65,4327.439312
8.431373,60,4328.745074
9.019608,57,4330.076486
7.254902,53,4331.284904
6.470589,53,4362.042399
9.019608,57,4363.073511
6.078432,57,4364.091651
5.294118,57,4365.122423
8.039216,56,4366.207415
9.411765,61,4367.502109
6.27451,57,4368.772701
6.078432,59,4370.101819
8.627451,57,4371.447726
7.647059,61,4372.91698
6.666667,52,4374.172701
9.019608,58,4375.449331
8.039216,56,4376.66929
9.607843,70,4378.241766
9.215687,68,4379.820172
6.862745,56,4381.0593
8.235294,58,4382.357786
8.431373,64,4413.261626
8.039216,68,4414.475987
7.450981,52,4415.46202
8.235294,65,4416.682962
8.235294,54,4417.738431
6.27451,58,4418.869585
9.215687,59,4420.152243
4.509804,43,4421.137681
9.803922,65,4422.61329
8.627451,61,4423.997353
9.607843,62,4425.429999
7.058824,59,4426.813935
4.901961,47,4427.884853
7.450981,53,4429.0918
6.470589,57,4430.41212
7.647059,63,4431.889767
7.254902,52,4433.100258
9.607843,60,4464.187599
6.666667,54,4465.110448
9.019608,69,4466.313439
7.843137,57,4467.325256
9.607843,69,4468.61737
8.823529,58,4469.870226
9.019608,59,4471.191983
9.019608,64,4472.615248
8.431373,65,4474.1188
8.627451,61,4475.556826
8.039216,53,4476.883446
8.627451,58,4478.17297
9.019608,60,4479.515228
8.235294,63,4480.90376
8.235294,54,4482.107464
8.627451,67,4483.576245
7.450981,56,4484.82913
5.490196,49,4515.558657
8.039216,56,4516.512032
6.862745,57,4517.528046
7.647059,55,4518.530674
9.803922,65,4519.765263
8.039216,55,4520.843567
9.803922,64,4522.244429
7.254902,62,4523.671782
7.450981,58,4525.010438
8.627451,66,4526.506823
9.215687,63,4527.98508
9.607843,68,4529.493036
9.411765,63,4530.970463
7.647059,53,4532.182819
9.607843,64,4533.599047
7.058824,51,4534.759548
8.431373,62,4536.1929
7.254902,62,4566.976394
8.431373,57,4567.949343
9.411765,62,4569.063891
7.647059,51,4570.002633
6.666667,50,4570.984918
8.431373,66,4572.347688
7.058824,55,4573.582962
8.823529,59,4574.921875
8.823529,65,4576.418067
8.823529,69,4578.016052
8.823529,69,4579.518057
8.823529,64,4580.980204
9.215687,60,4582.270895
7.058824,52,4583.433669
8.627451,58,4584.75073
7.647059,54,4586.018478
7.843137,65,4617.078914
6.862745,58,4618.085328
9.411765,69,4619.291654
8.039216,64,4620.432178
8.627451,64,4621.646486
9.215687,60,4622.894733
8.823529,65,4624.341702
9.019608,60,4625.725251
9.411765,70,4627.330142
7.843137,55,4628.594206
6.470589,53,4629.919645
6.862745,56,4631.184109
7.647059,61,4632.500284
9.215687,68,4634.010392
9.215687,67,4635.503468
6.470589,50,4636.613679
9.019608,69,4667.945278
5.490196,51,4668.811851
9.019608,60,4669.831755
8.627451,69,4671.063643
7.254902,60,4672.181865
8.627451,66,4673.445488
7.450981,55,4674.645515
8.039216,61,4676.05493
8.235294,64,4677.496933
7.647059,58,4678.838057
7.058824,50,4679.98398
8.431373,56,4681.273716
9.215687,58,4682.61878
9.411765,70,4684.133179
8.235294,64,4685.541615
9.803922,65,4686.963069
8.823529,67,4688.51166
7.647059,63,4719.347918
9.019608,63,4720.453725
9.803922,66,4721.633068
9.019608,62,4722.829305
9.411765,59,4724.106589
9.215687,63,4725.489709
7.450981,66,4726.965157
8.039216,60,4728.309195
6.862745,60,4729.652225
8.627451,58,4730.949589
6.862745,52,4732.118176
6.27451,50,4733.269416
9.803922,70,4734.866962
8.235294,58,4736.216963
7.058824,62,4737.579244
7.843137,57,4738.857509
6.862745,59,4769.861582
9.607843,59,4770.868819
8.823529,62,4771.913127
7.843137,57,4772.933266
8.431373,57,4773.987401
7.058824,62,4775.184046
8.039216,60,4776.466186
7.647059,59,4777.830079
9.607843,70,4779.407956
8.039216,61,4780.80196
9.215687,60,4782.159585
5.882353,50,4783.28698
9.215687,64,4784.730139
7.843137,54,4785.998549
7.843137,58,4787.324425
7.647059,57,4788.60043
9.215687,67,4790.094525
9.411765,60,4820.891891
7.843137,57,4821.871887
9.607843,64,4822.991782
8.235294,66,4824.412944
9.411765,70,4825.920175
8.039216,66,4827.353488
5.882353,57,4828.62815
7.058824,57,4829.918544
9.803922,65,4831.355369
8.235294,63,4832.834724
9.803922,65,4834.242242
7.647059,62,4835.635723
9.215687,61,4836.98035
7.254902,64,4838.484976
9.411765,69,4840.037115
6.078432,59,4841.381967
7.450981,53,4872.125552
7.843137,65,4873.227783
6.078432,50,4874.121957
8.431373,67,4875.343724
6.666667,56,4876.458724
9.215687,69,4877.81669
6.666667,53,4879.017839
8.235294,56,4880.291992
9.019608,59,4881.657067
7.647059,67,4883.133729
7.058824,61,4884.533937
8.823529,66,4886.081673
9.803922,65,4887.527551
7.843137,66,4889.006385
9.019608,58,4890.294754
9.607843,70,4891.829478
4.705883,55,4922.740279
4.117647,47,4923.54975
7.647059,65,4924.680519
7.254902,57,4925.697895
8.823529,64,4926.90357
8.235294,62,4928.079791
6.470589,56,4929.267849
7.450981,61,4930.672484
8.431373,62,4932.083096
9.019608,61,4933.476702
7.058824,63,4934.908452
9.803922,65,4936.405715
9.215687,63,4937.850474
5.882353,47,4938.894555
8.627451,56,4940.12375
7.254902,57,4941.445834
8.431373,68,4942.924038
6.666667,53,4973.725509
8.235294,60,4974.737954
7.843137,63,4975.797566
6.862745,59,4976.869674
8.627451,57,4977.934268
7.254902,59,4979.224417
9.019608,68,4980.734099
9.215687,68,4982.257733
9.411765,63,4983.677938
6.862745,52,4984.874127
8.627451,58,4986.285413
8.823529,59,4987.580953
7.647059,57,4988.822005
9.215687,63,4990.264944
8.431373,57,4991.55883
6.862745,49,4992.622939
7.843137,55,4993.848198
7.843137,64,5024.814996
8.431373,68,5025.960445
9.019608,64,5027.113564
8.823529,66,5028.507892
9.411765,69,5030.033575
9.019608,63,5031.443965
8.823529,57,5032.695499
9.803922,65,5034.163842
8.627451,64,5035.606452
5.490196,48,5036.676161
8.431373,65,5038.142223
8.235294,65,5039.662527
8.039216,60,5040.98763
8.235294,56,5042.258605
7.647059,56,5043.529007
8.235294,65,5044.95006
5.686275,55,5075.809914
9.215687,59,5076.83835
6.862745,60,5077.886516
8.431373,59,5078.93861
6.862745,55,5079.956984
9.803922,62,5081.145559
5.882353,55,5082.235976
9.411765,61,5083.654628
9.215687,65,5085.138491
4.901961,55,5086.410302
6.862745,62,5087.850718
7.647059,56,5089.245937
8.823529,58,5090.551752
8.627451,61,5091.918698
7.058824,58,5093.232051
7.254902,53,5094.403301
8.823529,58,5095.6961
8.431373,57,5097.004602
7.450981,63,5127.708183
7.058824,54,5128.645216
8.823529,58,5129.710427
9.607843,60,5130.855874
9.019608,60,5131.987636
6.666667,60,5133.263988
5.882353,51,5134.443236
9.607843,61,5135.88909
8.627451,58,5137.265356
9.411765,64,5138.785378
9.803922,65,5140.243957
7.647059,63,5141.723218
9.019608,57,5142.970659
9.803922,65,5144.41782
8.235294,59,5145.796451
8.431373,57,5147.047557
8.235294,57,5177.848792
9.215687,68,5179.044498
9.215687,63,5180.165515
8.039216,56,5181.180384
8.823529,60,5182.314779
7.843137,64,5183.550937
6.666667,53,5184.684306
8.627451,67,5186.179569
7.647059,58,5187.493017
7.843137,54,5188.755223
8.431373,70,5190.396088
9.803922,65,5191.874129
8.235294,61,5193.207348
8.627451,68,5194.745528
8.627451,68,5196.295674
9.411765,70,5197.966814
7.647059,64,5228.886168
9.019608,69,5230.038042
9.019608,65,5231.209102
6.470589,50,5232.125313
8.431373,59,5233.215376
9.215687,68,5234.589049
8.627451,66,5236.046398
9.803922,65,5237.490884
6.862745,62,5238.89281
9.215687,68,5240.410894
7.647059,57,5241.767547
4.313725,41,5242.672429
7.450981,56,5243.9218
9.019608,62,5245.382888
9.215687,64,5246.811678
8.627451,60,5248.172075
8.823529,63,5249.541856
9.607843,61,5280.285728
6.666667,50,5281.129575
7.843137,59,5282.262075
7.254902,56,5283.473891
6.27451,55,5284.653907
7.843137,63,5286.021779
9.607843,69,5287.535178
6.078432,53,5288.708038
9.803922,65,5290.158333
9.215687,70,5291.754001
9.019608,57,5293.083106
6.078432,47,5294.145908
9.803922,67,5295.632346
7.450981,55,5296.88101
8.431373,62,5298.278414
7.450981,62,5299.740588
8.627451,61,5330.650072
9.019608,59,5331.653286
8.039216,62,5332.740594
7.843137,54,5333.753732
8.235294,64,5334.916478
9.215687,59,5336.049989
9.803922,61,5337.340399
6.666667,56,5338.590046
8.431373,66,5340.074143
9.019608,60,5341.450513
8.627451,59,5342.816113
7.647059,66,5344.383313
7.254902,62,5345.73434
8.431373,57,5346.998443
8.627451,62,5348.400577
9.019608,69,5349.951769
8.039216,65,5351.428383
7.450981,59,5382.103302
8.235294,60,5383.159149
8.431373,53,5384.157912
8.823529,59,5385.430568
8.823529,67,5386.900388
8.823529,59,5388.212257
9.607843,69,5389.753166
8.431373,59,5391.052052
8.039216,59,5392.411774
8.431373,60,5393.761853
8.235294,66,5395.25597
6.078432,58,5396.541042
9.411765,68,5398.070303
9.411765,59,5399.420125
9.607843,60,5400.795663
7.058824,56,5402.139301
8.823529,68,5433.188989
9.411765,60,5434.256711
5.490196,48,5435.128216
8.431373,58,5436.213273
6.862745,62,5437.386607
8.431373,57,5438.509818
8.039216,65,5439.869744
7.450981,62,5441.28415
9.215687,70,5442.857078
9.215687,59,5444.216035
9.803922,65,5445.662196
9.803922,66,5447.196117
8.627451,66,5448.692202
5.686275,47,5449.773109
9.803922,65,5451.238177
6.862745,60,5452.579782
9.411765,64,5483.69032
9.803922,63,5484.800892
8.823529,56,5485.759466
9.411765,62,5486.892274
9.803922,65,5488.105779
6.666667,59,5489.244082
9.019608,60,5490.457705
6.862745,62,5491.821921
9.019608,66,5493.333335
7.254902,55,5494.582335
7.254902,58,5495.916323
8.431373,57,5497.306648
8.039216,66,5498.7658
9.019608,61,5500.122783
8.823529,59,5501.446725
9.803922,65,5502.919837
9.019608,68,5504.435649
8.823529,57,5535.377767
8.235294,64,5536.462798
7.254902,65,5537.686779
8.039216,61,5538.985782
9.803922,65,5540.396883
8.039216,65,5541.809494
9.215687,65,5543.24726
8.431373,56,5544.517611
8.235294,59,5545.804798
7.450981,62,5547.151259
7.450981,61,5548.451796
6.078432,59,5549.740506
8.039216,54,5550.957797
8.235294,55,5552.183271
8.039216,59,5553.554707
9.019608,58,5554.838001
8.627451,57,5585.677123
8.039216,57,5586.603454
7.254902,52,5587.495396
6.27451,45,5588.297598
6.078432,51,5589.210485
7.450981,65,5590.42772
5.686275,53,5591.4676
7.843137,63,5592.77939
6.27451,48,5593.881915
6.666667,55,5595.173735
9.803922,65,5596.655213
9.215687,68,5598.252823
8.627451,66,5599.798956
7.647059,56,5601.027125
9.607843,59,5602.330662
9.411765,63,5603.765951
9.607843,70,5605.315844
7.843137,66,5636.462133
4.705883,46,5637.266283
7.647059,65,5638.404074
9.215687,62,5639.525902
9.411765,65,5640.724437
9.607843,70,5642.056384
8.431373,56,5643.297831
6.27451,59,5644.634294
8.235294,65,5646.115088
9.607843,63,5647.563273
8.431373,61,5648.954592
7.450981,57,5650.255238
4.313725,47,5651.350674
7.450981,64,5652.858281
7.843137,63,5654.308807
8.039216,59,5655.606115
8.431373,60,5656.948611
9.215687,69,5688.320971
7.843137,58,5689.329928
7.843137,64,5690.525359
9.019608,58,5691.7732
6.27451,58,5693.068063
7.843137,56,5694.319777
6.862745,60,5695.674729
7.647059,62,5697.160123
7.450981,64,5698.620724
8.627451,62,5700.08006
8.235294,60,5701.403204
6.666667,48,5702.503698
8.039216,64,5703.997066
8.627451,66,5705.472067
9.607843,65,5706.939672
8.431373,66,5708.466136
8.431373,65,5739.74651
9.803922,65,5740.892766
9.803922,65,5742.07483
7.254902,51,5743.004265
7.843137,54,5744.04056
9.803922,66,5745.377447
8.235294,56,5746.674286
9.019608,58,5748.017705
9.019608,71,5749.652014
4.313725,43,5750.632072
8.823529,56,5751.888133
9.803922,66,5753.382488
8.039216,54,5754.602571
7.647059,55,5755.87452
7.450981,64,5757.338487
8.627451,67,5758.943863
8.823529,66,5760.412584
8.235294,55,5791.169214
9.019608,64,5792.23755
9.803922,65,5793.387259
7.450981,58,5794.4705
8.823529,67,5795.756202
9.411765,70,5797.144133
8.039216,53,5798.288128
8.431373,62,5799.726488
6.470589,55,5800.985516
9.411765,60,5802.400349
7.450981,64,5803.860552
9.215687,70,5805.52906
8.235294,58,5806.807043
8.235294,56,5808.054128
7.843137,61,5809.437864
9.803922,60,5810.791069
8.823529,57,5841.782176
8.627451,58,5842.784455
7.843137,51,5843.636561
6.862745,56,5844.654853
8.627451,66,5845.880687
8.823529,67,5847.14972
8.431373,57,5848.274192
8.235294,60,5849.57059
9.803922,62,5850.979492
8.627451,57,5852.25392
8.627451,62,5853.666013
8.431373,64,5855.122324
7.843137,60,5856.579973
8.627451,63,5857.964359
9.019608,60,5859.264722
8.431373,66,5860.787576
9.215687,69,5862.353776
7.647059,62,5893.246186
5.686275,46,5894.041261
8.039216,66,5895.181072
8.039216,55,5896.193688
6.666667,61,5897.358026
9.607843,65,5898.682664
8.039216,63,5900.123412
9.411765,69,5901.71469
8.627451,66,5903.242509
9.803922,65,5904.734539
8.823529,67,5906.298759
8.431373,67,5907.831185
8.823529,66,5909.313131
9.019608,62,5910.723983
9.803922,66,5912.176092
5.882353,48,5913.249083
8.627451,60,5944.097946
8.627451,59,5945.117892
9.019608,58,5946.151227
7.843137,57,5947.179689
8.235294,64,5948.399698
9.019608,62,5949.631354
9.411765,69,5951.207253
8.039216,62,5952.605243
6.862745,59,5953.944619
8.823529,62,5955.380826
8.235294,56,5956.69812
7.647059,56,5957.932393
7.450981,64,5959.350329
9.215687,60,5960.733555
7.254902,57,5962.146208
3.529412,34,5962.907053
8.627451,59,5964.215121
7.843137,56,5995.670183
8.823529,69,5997.392957
7.647059,62,5998.592062
6.862745,50,5999.56458
7.843137,55,6000.698873
6.078432,57,6001.997166
7.843137,63,6003.43729
8.431373,60,6004.844264
6.862745,49,6006.001167
6.470589,53,6007.223001
7.647059,55,6008.488152
9.019608,63,6010.002717
8.235294,61,6011.454618
9.215687,70,6013.020555
9.607843,69,6014.567012
8.627451,57,6015.887312
8.235294,70,6017.444735
9.803922,66,6048.310482
8.627451,67,6049.51099
7.647059,61,6050.610667
7.647059,57,6051.684063
6.470589,49,6052.624746
5.490196,45,6053.545472
8.431373,61,6054.921355
8.039216,55,6056.157072
7.254902,57,6057.44823
9.803922,63,6058.900699
7.647059,54,6060.140717
9.607843,61,6061.524168
9.803922,65,6063.162102
8.431373,67,6064.643913
7.843137,54,6065.82478
9.411765,69,6067.347304
9.803922,64,6098.417558
9.803922,65,6099.514423
9.019608,59,6100.547554
7.843137,57,6101.600299
7.647059,55,6102.655705
7.843137,60,6103.813749
6.862745,54,6104.944307
8.235294,58,6106.254743
9.803922,61,6107.60344
7.450981,51,6108.751084
7.450981,64,6110.221258
6.27451,54,6111.466413
5.882353,50,6112.675029
6.862745,59,6113.972657
7.058824,55,6115.182372
8.627451,62,6116.560631
6.862745,56,6117.834839
8.431373,60,6119.178519
7.254902,55,6149.756857
9.411765,71,6150.985072
6.862745,50,6151.950745
9.803922,65,6153.340495
8.431373,67,6154.827193
7.843137,62,6156.215269
9.215687,59,6157.520828
8.235294,65,6158.99347
9.803922,67,6160.506668
8.431373,66,6162.0697
6.470589,54,6163.340196
6.27451,49,6164.526483
8.431373,60,6165.839904
6.666667,59,6167.149053
8.431373,61,6168.527936
9.019608,63,6169.924656
8.039216,65,6200.933455
5.686275,56,6201.909439
7.647059,57,6202.929529
9.411765,70,6204.235564
9.803922,69,6205.554448
7.843137,57,6206.687846
7.843137,55,6207.869961
7.254902,60,6209.264289
8.627451,61,6210.67437
8.235294,57,6211.999588
8.627451,61,6213.390019
8.431373,66,6214.929264
9.803922,65,6216.509344
8.627451,60,6217.833509
8.627451,59,6219.173767
5.686275,55,6220.463691
7.450981,55,6221.698683
8.823529,66,6252.539717
9.215687,62,6253.619612
4.901961,44,6254.445799
6.470589,47,6255.430994
8.823529,57,6256.681084
9.607843,70,6258.225629
7.450981,54,6259.402619
8.431373,67,6260.938544
7.843137,58,6262.283536
5.686275,57,6263.589086
6.470589,52,6264.751953
9.019608,61,6266.084339
6.862745,52,6267.267449
8.235294,54,6268.468488
9.803922,60,6269.834174
8.431373,62,6271.272193
9.803922,70,6272.850892
9.607843,63,6303.669819
9.607843,69,6304.860503
8.823529,57,6305.898456
5.490196,50,6306.820239
7.450981,54,6307.882019
7.450981,65,6309.233415
7.843137,59,6310.594794
7.647059,52,6311.777005
9.411765,63,6313.232809
8.039216,62,6314.645589
6.862745,57,6315.933121
6.078432,57,6317.336553
6.078432,59,6318.65699
8.039216,55,6319.893087
9.803922,65,6321.375308
8.627451,56,6322.635234
7.450981,52,6323.842404
7.254902,54,6354.61976
9.607843,70,6355.818695
8.235294,58,6356.904045
7.058824,54,6357.902918
9.215687,60,6359.066079
9.019608,59,6360.214395
9.019608,58,6361.444398
9.803922,66,6363.033131
8.039216,61,6364.452894
9.019608,67,6365.994607
9.215687,60,6367.387706
9.411765,59,6368.744533
7.058824,51,6369.988667
6.862745,50,6371.140054
8.823529,59,6372.442206
8.039216,56,6373.711012
7.254902,63,6375.194095
7.450981,55,6405.783689
7.450981,65,6406.900743
6.470589,55,6407.889069
7.843137,59,6409.185236
9.607843,67,6410.644421
8.235294,65,6412.092328
9.411765,65,6413.52359
7.843137,56,6414.78112
6.078432,56,6416.042578
7.058824,51,6417.169581
8.431373,68,6418.732143
8.431373,57,6420.009616
7.647059,54,6421.20908
7.254902,60,6422.573583
8.627451,56,6423.939273
7.450981,57,6425.188152
8.431373,54,6426.388507
8.235294,58,6457.092462
7.647059,51,6457.974648
7.450981,63,6459.061277
8.627451,57,6460.112893
8.431373,60,6461.265653
9.607843,70,6462.745337
9.607843,59,6464.103803
7.647059,65,6465.598279
7.058824,55,6466.877659
7.450981,60,6468.323611
9.019608,58,6469.634506
6.666667,57,6470.876369
8.039216,57,6472.144544
9.215687,66,6473.635439
9.215687,61,6474.97925
4.901961,46,6476.08001
8.627451,60,6477.406002
9.803922,65,6508.211099
8.627451,62,6509.282563
8.431373,61,6510.372237
9.019608,57,6511.413973
6.470589,49,6512.353467
7.843137,53,6513.488801
5.490196,47,6514.579112
9.019608,58,6515.912487
7.647059,61,6517.309628
9.411765,64,6518.775675
4.705883,46,6519.892567
8.039216,61,6521.276442
8.235294,55,6522.54266
7.647059,53,6523.698541
7.647059,52,6524.905044
9.607843,62,6526.288231
8.039216,62,6527.68943
6.666667,61,6558.568299
7.647059,52,6559.452305
8.235294,62,6560.523108
9.607843,65,6561.72255
7.843137,52,6562.785752
8.823529,69,6564.195589
8.235294,63,6565.627264
8.627451,58,6566.948531
8.823529,67,6568.455472
8.627451,59,6569.818483
8.627451,55,6571.159848
5.294118,49,6572.260942
8.627451,67,6573.740466
8.235294,66,6575.2856
8.627451,66,6576.766977
9.215687,60,6578.138819
9.411765,62,6579.532385
6.862745,58,6610.154083
7.254902,51,6611.077918
6.666667,56,6612.13068
8.039216,56,6613.188196
9.411765,65,6614.410444
7.843137,55,6615.523215
9.019608,57,6616.822227
9.019608,58,6618.14867
9.803922,69,6619.70753
5.490196,49,6620.859678
9.411765,60,6622.246405
